id,name,en_name,code,introduce,dialogue,extra,en_introduce,character,type,rank,develop_duration,baseammo,basemre,ammo_add_withnumber,mre_add_withnumber,retiremp,retireammo,retiremre,retirepart,ratio_life,ratio_pow,ratio_rate,ratio_speed,ratio_hit,ratio_dodge,ratio_armor,armor_piercing,crit,special,eat_ratio,ratio_range,skill1,skill2,normal_attack,passive_skill,dynamic_passive_skill,effect_grid_center,effect_guntype,effect_grid_pos,effect_grid_effect,max_equip,type_equip1,type_equip2,type_equip3,type_equip4,ai,is_additional,launch_time,obtain_ids,rank_display,prize_id,mindupdate_consume,explore_tag,gun_detail_bg,org_id,related_story_id,show_damage_skin,gun_tag_ids,atk_speed_max,ratio_rec,recommended_team_ids,item_id
9127,gun-10009127,Dandelion_Dinergate,Dandelion_Dinergate,,,gun-40009127,gun-50009127,gun-60009127,2,5,9300,20,20,10,10,2,5,5,0,1200,120,112,60,120,98,0,15,20,0,100,999,100107,0,755307,,,13,0,,,0,3;9|10,2;6,1;1|2|3|4|13,,20,0,2030-12-31 23:59:59,0,5,0,,,,0,0,,,120,1200,,
9128,gun-10009128,Dandelion_TT33,Dandelion_TT33,,,gun-40009128,gun-50009128,gun-60009128,1,4,9300,20,20,10,10,2,5,5,0,1200,120,112,60,120,98,0,15,20,0,100,999,992539,0,300101,,,13,0,,,0,1;4|13|16,2;6,3;10,,20,0,2030-12-31 23:59:59,0,4,0,,,,0,0,,,120,1200,,
9129,gun-10009129,Lunasia,Lunasia,,,gun-40009129,gun-50009129,gun-60009129,1,5,3000,10,10,5,5,2,2,2,0,1200,100,98,100,100,100,0,0,0,0,98,100,100504,0,300101,,,13,4,8,2|25,0,3;9|10,2;6,1;1|2|3|4|13,,20,0,2030-12-31 23:59:59,0,5,0,,,,0,0,,,120,1200,,
9130,gun-10009130,AK12,AK12Mod,"类型            突击步枪
总重            3.3 公斤
全长            枪托缩折：725 毫米
                枪托伸展：945 毫米
                装上刺刀：1|100 毫米
枪管长度        415 毫米
弹药            5.45×39毫米苏联口径（M74）
                5.56×45毫米北约口径（SS109／M855）
                6.5格伦德尔
                不明6.5毫米子弹，根据目前发展
                7.62×39毫米苏联口径
                7.62×51毫米北约口径
                9×39毫米苏联口径
                12号口径霰弹
枪机种类        长行程活塞气动式、转拴式枪机
发射速率        三点发：1|000 发／分钟
                全自动：600 发／分钟
枪口初速        880—900 米／秒
有效射程        1|100 米
供弹方式        30发可拆卸式双排弹匣
                60发可拆卸式四排弹匣
                95发可拆卸式弹鼓
瞄准具型式      机械瞄具：金属缺口式照门及柱状准星（照门可翻转及前后滑动式调节，准星装有两侧半包式护翼）
                机匣盖顶部的MIL-STD-1913战术导轨上安装日间／夜间光学瞄准镜、反射式瞄准镜、红点镜、全息瞄准镜、夜视镜和／或热成像仪（可拆卸）",嗯……新的指挥官吗？您能让我保持多久的兴趣，就让我好好期待一下吧。,gun-40009130,gun-50009130,gun-60009130,4,6,15120,20,20,10,10,2,5,5,0,100,118,110,100,132,110,0,15,40,0,145,100,992495,992501,108502,108504|200404|200426|201438|201003|702028|118013|750342|750314|750315|702041|992497|108505|200488|450901|450604,992496|992512|992535|992536,14,2,18|14|19|15|20,1|35;2|25,0,1;1|2|3|4|13,2;8,3;9|10|20,,206,0,2030-12-31 23:59:59,35,6,0,,29|32,team_defy,0,100206,|0|540|2402|3302|8605|,108|10101,150,100,1,
9131,gun-10009131,AN94,AN94Mod,"类型            突击步枪
总重            3.85 公斤
全长            枪托缩折：728 毫米
                枪托伸展：943 毫米
枪管长度        405 毫米
弹药            5.45×39 mm M74
枪机种类        气动式
发射速率        连续发射时至第二发为1800发／分，第三发后为600发／分
枪口初速        900 米／秒
有效射程        400 米
供弹方式        30、45或60发可拆卸弹匣
瞄准具型式      机械瞄具
                可透过机匣左边的导轨装上瞄准镜",指挥官，您好，AN94，从现在起将听候您的命令……请问……啊不、没什么，请不必在意……,gun-40009131,gun-50009131,gun-60009131,4,6,14940,20,20,10,10,2,5,5,0,105,112,110,100,135,95,0,15,20,0,148,100,750334,750340,750339,750338|750337|750336|750335|750341|750313|702041|200489|450901|450604,,12,2,17|18|16,3|65;4|25,0,1;1|2|3|4|13|18,2;8,3;9|10,,205,0,2030-12-31 23:59:59,35,6,0,,27,team_defy,0,100205,|0|2404|3303|5055|8606|,118|157,150,105,1,
9132,gun-10009132,AK-15,AK15Mod,,,gun-40009132,gun-50009132,gun-60009132,4,6,15300,20,20,10,10,2,5,5,0,105,125,110,100,112,110,0,15,20,0,136,100,750323,750324,900415,900416|702028|118011|118013|750325|750326|750327|750328|750329|750333|750344|200490|450901|450604,900423|750331,13,2,17|18|19,1|30;3|65,0,1;1|2|3|4|13,2;8,3;9|10|20,,215,0,2030-12-31 23:59:59,35,6,0,,,team_defy,0,100293,|0|5057|8607|,118|124|120|157|132|139,150,105,1,
20001,gun-10020001,M1873,M1873Mod,"类型            左轮手枪
总重            1|048克（7½""枪管）
全长            11""（279毫米 - 5½""枪管）；
                13""（318毫米 - 7½""枪管）
弹药            .45柯尔特，.44-40温彻斯特，.38-40温彻斯特，.32-20温彻斯特，其他
枪机种类        单动式
供弹方式        6发弹巢
瞄准具型式      前后准星",指挥官|是您在叫我嘛？您这里有可乐吗！有很多很多的可乐么！,gun-40020001,gun-50020001,gun-60020001,1,5,3000,10,10,5,5,2,2,2,0,122,125,89,100,90,95,0,15,20,0,130,95,801702,801701,300115,1003404,,13,0,8|12|14|18,1|12;3|30,0,1;4|13|16|18,2;6|19,3;10,,1,0,2016-05-20 00:00:00,35,5,3001,,52,nation_US,0,100001,|0|2105|,10101,120,132,2|3|4|6|8,
20002,gun-10020002,M1911,M1911Mod,"类型            半自动手枪
总重            空枪：1|105克
全长            210毫米
枪管长度        政府型：127毫米
                指挥官型：108毫米
                军官ACP型：89毫米
弹药            .45 ACP
枪机种类        枪管短行程后座作用、单动式板机，具握把式保险
枪口初速        251.46米/秒
有效射程        50米
供弹方式        7发（标准弹匣），膛室1发
瞄准具型式      金属缺口式照门及准星",真是宿命的邂逅呢|指挥官|没想到会在这里遇到您。,gun-40020002,gun-50020002,gun-60020002,1,4,1200,10,10,5,5,2,2,2,0,110,100,106,100,100,100,0,15,20,0,120,105,800101,800102,300101,900156|759313,800103|800104|800105|800106|800107|800108,13,0,8|12|14|18,2|12;3|25,0,1;4|13|16|18,2;6|19,3;10,,2,0,2016-05-20 00:00:00,35,4,3002,,68,nation_US,0,100002,|5000|8406|11107|,10102|105|109,135,110,2|3|4|8,
20005,gun-10020005,M1895,M1895Mod,"类型            左轮手枪
总重            空枪：0.8 公斤
全长            235 毫米
枪管长度        114 毫米
弹药            7.62×38mmR
枪机种类        单动式、双动式
发射速率        14 - 21发/分钟
枪口初速        272米/秒
有效射程        22米
供弹方式        7发转轮式弹巢
瞄准具型式      前后准星",可别只在意外表的变化哦？内在才是人形宝贵的价值！当然，如果身高真能变高一些的话……,gun-40020005,gun-50020005,gun-60020005,1,4,1200,10,10,5,5,2,2,2,0,105,115,80,100,85,120,0,15,20,0,130,80,800505,800504,800503,800502|800501|1002404,,13,0,8|12|14,1|18;5|10,0,1;4|13|16|18,2;6,3;10|20,,5,0,2016-05-20 00:00:00,35,4,3005,,6|25|54|58|70|73,nation_Russia,0,100005,|0|2706|5309|7107|5006|30010|10507|11407|,10102|106,120,105,2|3|4|7|8,
20006,gun-10020006,TT33,TT33Mod,"类型            半自动手枪
总重            840克
全长            196毫米
枪管长度        116毫米
弹药            7.62托卡列夫手枪弹
枪机种类        枪管短行程后座作用、单动
枪口初速        420米/秒
有效射程        50米
供弹方式        8发弹匣
瞄准具型式      前后准星",您就是我的指挥官吗？今后请您多多照顾了。,gun-40020006,gun-50020006,gun-60020006,1,4,2700,10,10,5,5,2,2,2,0,135,120,105,100,105,115,0,15,20,0,105,120,992539,992544,992540,992541|992542,,13,0,12|14|17|19,2|15;3|25,0,1;4|13|16,2;6|19,3;10|20,,6,0,2016-05-20 00:00:00,35,4,3006,,57,nation_Russia,0,100006,|0|6205|601|5106|11007|,10102,120,135,2|3|4|8,
20007,gun-10020007,APS,APSMod,"类型            冲锋手枪
总重            1.22公斤
全长            225毫米
枪管长度        140毫米
弹药            9×18毫米马卡洛夫枪弹
枪机种类        反冲作用，单动/双动
发射速率        400–900发/分钟
枪口初速        340米/秒
有效射程        50米
最大射程        200米
供弹方式        20发弹匣
瞄准具型式      金属瞄具",军用冲锋手枪，斯捷奇金APS，为您服务。今后好好相处吧，我亲爱的长官。,gun-40020007,gun-50020007,gun-60020007,1,5,3300,10,10,5,5,2,2,2,0,125,115,125,100,105,95,0,15,20,0,110,100,900270,900274,900271,759135|759136|759137|759138,900272,13,0,12|14|17|19,1|8;2|12,0,1;4|13|16|18,2;6|19,3;10|20,,7,0,2016-05-20 00:00:00,35,5,3007,,38,nation_Russia,0,100007,|0|6808|4306|5027|8805|,10101|108|127,130,125,2|3|4|6|8,
20008,gun-10020008,PM,PMMod,"类型            半自动手枪
总重            空枪：730克
全长            161.5毫米
枪管长度        93.5毫米
弹药            9x18毫米马卡洛夫枪弹
枪机种类        反冲作用|单/双动式板机
发射速率        约30发/分钟
枪口初速        315米/秒
有效射程        50米
供弹方式        8发弹匣
瞄准具型式      刀片式准星，缺口准星",指挥官|别担心|跟着我的节奏来|工作就没问题。,gun-40020008,gun-50020008,gun-60020008,1,4,2400,10,10,5,5,2,2,2,0,100,97,110,100,115,125,0,15,20,0,130,100,803601,803604,300115,803603|759220,803602|803606,13,0,18|7|8|9,1|12;2|6,0,1;4|13|16|18,2;6|19,3;10|20,,8,0,2016-05-20 00:00:00,35,4,3008,,14|37|48,nation_Russia,0,100008,|0|1|5046|,103|113,120,100,2|3|4|6|8,
20010,gun-10020010,PPK,PPKMod,"类型            半自动手枪
总重            .380 ACP：590克（21盎司）
                .32 ACP：590克（21盎司）
                .22 LR：560克（20盎司）
全长            155毫米
枪管长度        83毫米
弹药            .380 ACP（9 x 17mm Short）
                .32 ACP（7.65 x 17mm Browning SR）
                .25 ACP（6.35 x 15mm Browning SR）
                .22 LR（5.7 x 15.6mm）9 x 18mm Ultra]]（PP-Super）
枪机种类        反冲作用|单动/双动
枪口初速        .380 ACP：244米/秒
                .32 ACP：308米/秒
                .22 LR：280米/秒
有效射程        50米
供弹方式        .380 ACP：6+1发
                .32 ACP：7+1发
                .22 LR：8+1发
瞄准具型式      缺口式照门及刀片式准星",哼哼♪指挥官|能在这里见到您|我很开心呢。,gun-40020010,gun-50020010,gun-60020010,1,4,1320,10,10,5,5,2,2,2,0,100,95,115,100,115,130,0,15,20,0,125,95,804101,804102,300101,759243|759245,804113|804114|804115|804116,13,0,7|8|9|18|12|14,2|18;5|10,0,1;4|13|16|18,2;6|19,3;10|20,,10,0,2016-05-20 00:00:00,35,4,3010,,30|71,nation_German,0,100010,|3905|6109|,10101,120,100,2|3|4|6|8,
20012,gun-10020012,C96,C96Mod,"类型            半自动手枪或全自动手枪
总重            空枪：1.130公斤
全长            843毫米
枪管长度        288 毫米
弹药            7.63×25mm毛瑟弹
                9×19mm鲁格弹
                .45 ACP
                9×25mm毛瑟弹
枪机种类        枪管短行程后座作用/单动
枪口初速        425 米/秒
有效射程        100—200米
供弹方式        6、10、20发弹夹或弹匣；40发弹匣
瞄准具型式      V型照门上刻度最大可调至1000米",这么说来|您就是我的指挥官啦|对吗？,gun-40020012,gun-50020012,gun-60020012,1,4,1800,10,10,5,5,2,2,2,0,125,118,120,100,108,100,0,15,20,0,108,135,102505,900269,300101,,,13,0,7|9|18,3|40;4|20,0,1;4|13|16|18,2;6,3;10|20,,12,0,2016-05-20 00:00:00,35,4,3012,,55|57|67,nation_German,0,100012,|0|5028|8405|,104|106|10101,120,125,2|3|4|6|7|8,
20013,gun-10020013,Type 92,92typeMod,"类型            半自动手枪
总重            空枪：760克
全长            190毫米
枪管长度        111毫米
弹药            DAP92式9毫米普通弹
                9毫米鲁格弹
枪机种类        后座作用
                闭膛待机
                枪管旋转闭锁
                双动式
枪口初速        350—370 米/秒
有效射程        50米
供弹方式        10／15发弹匣
瞄准具型式      固定准星，缺口式照门",92式|报到！那么|我该去哪里？,gun-40020013,gun-50020013,gun-60020013,1,4,2100,10,10,5,5,2,2,2,0,110,115,115,100,105,115,0,15,20,0,112,100,740040,740041,300101,740044|200427|756161|1004904,740042|740061,13,0,7|8|9|12|14|17|18|19,3|30;4|25,0,1;4|13|16,2;6|19,3;10|20,,13,0,2016-05-20 00:00:00,35,4,3013,,37|38|48|53,nation_China,0,100013,|5507|0|,10101|107,120,110,2|3|4|6|8,
20021,gun-10020021,PPSh-41,PPsh41Mod,"类型            冲锋枪
总重            空枪：3.63公斤
全长            843毫米
枪管长度        269毫米
弹药            7.62×25毫米托卡列夫手枪弹
枪机种类        反冲作用/开放式枪机
发射速率        900—1|000发／分钟
枪口初速        488 米／秒
有效射程        150—250米
最大射程        200—250米
供弹方式        35发可拆卸式弹匣|71发可拆卸式弹鼓
瞄准具型式      固定金属缺口式照门和准星",指挥官|初次见面！诶？我的身体？不重啊|一点都不重呢！,gun-40020021,gun-50020021,gun-60020021,2,4,6600,25,20,15,10,5,5,2,0,115,110,120,100,85,95,0,15,5,0,110,135,750316,750318,300102,750317|750319|750320|900156|759225,750321|750322,13,2|4,12|18|14,1|15;2|5,0,3;9|10|20,2;6|19,1;1|2|3|4|13|18,,21,0,2016-05-20 00:00:00,35,4,3021,,7|50|54|69,nation_Russia,0,100021,|602|5808|0|5054|9008|,121|105|103|136,120,115,1|2|3|6|7,
20026,gun-10020026,MP5,MP5Mod,"类型            冲锋枪
总重            2公斤
全长            325毫米
枪管长度        225毫米
弹药            9×19毫米鲁格弹、
                10毫米Auto、
                .40 S&W
枪机种类        滚轮延迟反冲式、闭锁式枪机
发射速率        800 发/分钟
枪口初速        400 米/秒
供弹方式        15、30 发可卸式弹匣，100 发Beta C-Mag 弹鼓
瞄准具型式      机械瞄具
               可旋转式调节的旋转屈光式鼓状照门和冠顶状准星
               专用连接装置和适配器以加装光学瞄准镜",MP5|报到。虽然个头有点小|可我会帮上忙的。,gun-40020026,gun-50020026,gun-60020026,2,5,8400,25,20,15,10,5,5,2,0,100,120,115,100,115,115,0,15,5,0,105,120,802301,802303,300102,802302|759188,,13,3|4,7|9,3|45;5|20,0,3;9|10|20,2;6|19,1;1|2|3|4|13|18,,26,0,2016-05-20 00:00:00,35,5,3026,,6|18|58|70,nation_German,0,100026,|0|1903|5023|9006|10606|3006|,120|108,135,115,1|2|3|6|7,
20029,gun-10020029,Sten Mk Ⅱ,StenMK2Mod,"类型            冲锋枪
总重            3.18公斤
全长            760毫米
枪管长度        196毫米
弹药            9×19毫米
枪机种类        提前击发底火式反冲作用及开放式枪机
发射速率        约500发/分钟
枪口初速        365米/秒（无消声器）
供弹方式        32发弹匣",您就是指挥官大人吧？经常听人提到您|今后承蒙关照！,gun-40020029,gun-50020029,gun-60020029,2,4,6000,25,20,15,10,5,5,2,0,108,100,105,100,120,110,0,15,5,0,125,110,802001,802002,300102,900156|200427|1001804,,13,4,7|8|9,3|30;4|40,0,3;9|10|20,2;6,1;1|2|3|4|13|18,,29,0,2016-05-20 00:00:00,35,4,3029,,31|47|48|68,,0,100029,|0|5016|7605|,121|105|129,120,108,1|2|3|6|7,
20031,gun-10020031,MAB 38,MAB38Mod,"类型            冲锋枪
总重            空枪：4.2公斤
全长            946毫米
枪管长度        315毫米
弹药            9×19毫米鲁格弹
枪机种类        反冲作用
发射速率        600发／分钟
枪口初速        429 米／秒
有效射程        250米
供弹方式        10|20|30|40发弹夹",伯莱塔38型冲锋枪|指挥官|今后让我们好好相处吧。,gun-40020031,gun-50020031,gun-60020031,2,4,5400,25,20,15,10,5,5,2,0,120,125,100,100,95,94,0,15,5,0,110,130,900266,900267,300102,1006204|1006205,900273,13,3|4,7|9,1|8;2|10,0,3;9|10,2;6|19,1;1|2|3|4|13|18,,31,0,2016-05-20 00:00:00,35,4,3031,,,nation_Italy,0,100031,|0|5029|,110|105|121,120,120,1|2|3|6|7,
20032,gun-10020032,Micro Uzi,MicroUZIMod,"类型            冲锋枪
总重            3.5公斤
全长            缩起枪托：470毫米
                展开枪托：650毫米
枪管长度        260毫米
弹药            9×19毫米鲁格弹、.22 LR、.45 ACP、.41 AE
枪机种类        反冲作用，开放式枪机
发射速率        600发/分钟
枪口初速        约400米/秒
有效射程        120米
供弹方式        .22及.41 AE：10发、.45 ACP：16发、9×19毫米：20、32、40及50发弹匣
瞄准具型式      机械瞄具",喂|看什么看啊！都有点不好意思了|快去工作！,gun-40020032,gun-50020032,gun-60020032,2,4,6000,25,20,15,10,5,5,2,0,98,93,130,100,95,125,0,15,5,0,115,110,802701,802710,300102,900156,802705,13,4,12|14|8,1|18;3|15,0,3;9|10,2;6,1;1|2|3|4|13|18,,32,0,2016-05-20 00:00:00,35,4,3032,,52,,0,100032,|7907|8807|,121|105,120,98,1|2|3|6|7,
20037,gun-10020037,M14,M14Mod,"类型            自动步枪
总重            空枪：4.5公斤
全长            1|118毫米
枪管长度        559毫米
弹药            7.62×51毫米NATO
枪机种类        短行程导气式活塞，转拴式枪机
发射速率        700–750发／分钟
枪口初速        850米／秒
有效射程        460米
最大射程        超过800米（加上瞄准镜）
供弹方式        5、10、20发弹匣
瞄准具型式      机械瞄具
               透过安装瞄准镜座对应各种瞄准镜",指挥官|M14|不会让您失望的！,gun-40020037,gun-50020037,gun-60020037,3,4,13200,15,30,10,15,5,2,5,0,95,105,130,100,115,85,0,15,40,0,110,90,801901,801902,1005305,1005304,,13,1,17|19,6|15,0,2;5,1;1|2|3|13|18,3;15|20,,37,0,2016-05-20 00:00:00,35,4,3037,,31|45|67,nation_US,0,100037,|0|303|8705|30027|,108,120,95,2|4,
20039,gun-10020039,M1891,M1891Mod,"类型            手动步枪
总重            空枪：4.22公斤
全长            1306毫米，各型号不同
枪管长度        800毫米，各型号不同
弹药            7.62×54毫米R枪弹
枪机种类        旋转后拉式枪机
发射速率        10发／分钟
枪口初速        615米/秒（M1891） 
                860米/秒（M1891/30）
有效射程        548.64米
最大射程        1828.8米
供弹方式        5发弹匣、内置弹仓",指挥官同志，хорошо！让我成为大家的力量吧。,gun-40020039,gun-50020039,gun-60020039,3,5,15000,15,30,10,15,5,2,5,0,100,115,85,100,120,105,0,15,40,0,130,100,800605,800602,800601,511030|759099,800604,13,1,12,6|18,0,2;5|19,1;1|2|3|13|18,3;15|20|23,,39,0,2016-05-20 00:00:00,35,5,3039,,8|50|54|68,nation_Russia,0,100039,|0|803|4803|5007|,138|108|135,125,100,8,
20044,gun-10020044,SV-98,SV98Mod,"类型            狙击步枪
总重            空枪、没有光学狙击镜：5.8 公斤
                装上专用光学狙击镜及消声器：7.8 公斤
全长            没有装上消声器：1|200 毫米
                装上消声器：1|375 毫米
枪管长度         650 毫米
弹药            .308 Winchester（7.62×51NATO）
                7.62×54R
                .338 Lapua Magnum
枪机种类        旋转后拉式枪机
枪口初速        820 米／秒
有效射程        机械瞄具：600 米
               光学狙击镜：1|000 米
供弹方式        10 发可拆卸式双排弹匣
瞄准具型式      机械瞄具：
               金属正切式照门（照门可以前后滑动调节）
               金属柱型准星（准星具有护环保护）
               机匣顶部的MIL-STD-1913战术导轨上安装日间／夜间光学狙击镜、红点镜／反射式瞄准镜、全息瞄准镜、夜视镜或热成像仪（可拆卸）",SV-98向您报到，请下达您的命令吧。,gun-40020044,gun-50020044,gun-60020044,3,4,13200,15,30,10,15,5,2,5,0,95,118,110,100,122,85,0,15,40,0,115,110,801417,801414,300104,801415|801416|501030|1001404,801412|801411|801418,13,1,17,6|15,0,2;5|19,1;1|2|3|13,3;15|20|23,,44,0,2016-05-20 00:00:00,35,4,3044,,37,nation_Russia,0,100044,|0|1906|5011|,138,120,95,8,
20046,gun-10020046,Kar98k,98KMod,"类型            手动步枪
总重            3.7-4.1公斤
全长            1110毫米
枪管长度        610毫米
弹药            7.92×57毫米尖头弹
枪机种类        旋转后拉式枪机
枪口初速        760 米／秒
有效射程        500米(机械瞄具)
               1000米(架上瞄准镜)
供弹方式        5发弹夹
瞄准具型式      机械瞄具|加装瞄准镜",毛瑟98K|为您效劳。让我来为您扫除前方的障碍吧。,gun-40020046,gun-50020046,gun-60020046,3,6,16800,15,30,10,15,5,2,5,0,98,122,98,100,115,110,0,15,40,0,135,115,740038,740052,750578,740048|740049|740050|740051|740053|740054|740055,,13,1,17|18|19,6|20,0,2;5,1;1|2|3|13|18,3;15|20|23,,46,0,2016-05-20 00:00:00,35,6,3046,,27|35|41|55|66,nation_German,0,100046,|0|4301|8301|5063|10001|11002|,138|118|136,135,98,8,
20049,gun-10020049,Type 56 R,56typeRMod,"类型            半自动步枪
总重            空枪：3.85公斤
全长            1025毫米；1260毫米（连刺刀）
枪管长度        521毫米
弹药            7.62 × 39 毫米
枪机种类        短行程导气式活塞，枪机倾斜式闭锁
枪口初速        710~730 米/秒
有效射程        400米
供弹方式        10发弹夹，固定式弹仓",56式半，正式报到！长官，战友们，你们好！,gun-40020049,gun-50020049,gun-60020049,3,4,13800,15,30,10,15,5,2,5,0,105,105,110,100,110,115,0,15,40,0,110,100,992232,902233,902228,902227|902229|902230|902231|902232,,13,1,12|14|18,6|15,0,2;5|19,1;1|2|3|13,3;15,,49,0,2016-08-21 00:00:00,35,4,3049,,53|75,nation_China,0,100049,|0|5508|7206|5042|,108|148,120,105,2|4,
20050,gun-10020050,MLE Mk I,MLEMK1Mod,"类型            手动步枪
总重            3.96公斤
全长            1130毫米
枪管长度        640毫米
弹药            .303 British（7.7×56mm R）
                7.92×57毫米尖头弹(为适应中国战场所改膛的)
枪机种类        旋转后拉式枪机
枪口初速        744米／秒
有效射程        914米
供弹方式        10发内置弹仓（两个5发弹夹）",从今天起我就是您的部下了|李·恩菲尔德|将永远跟随您的指挥。,gun-40020050,gun-50020050,gun-60020050,3,6,18000,15,30,10,15,5,2,5,0,100,118,105,100,115,105,0,15,40,0,135,115,740037,740057,300104,740058|740056,740059,13,1,12|18|14,6|20,0,2;5|19,1;1|2|3|13|18,3;15,,50,0,2016-05-20 00:00:00,35,6,3050,,14|17|35|79,,0,100050,|901|10|0|5064|,118|112|10101,150,100,4,
20051,gun-10020051,FN-49,FN49Mod,"类型            半自动步枪
总重            4.31 公斤
全长            1|116 毫米
枪管长度         590 毫米
弹药            .30-06春田步枪弹
                7.92×57毫米毛瑟子弹
                7×57毫米毛瑟子弹
                7.62×51毫米NATO
                7.65×53毫米阿根廷子弹
枪机种类        导气式（短行程活塞）
供弹方式        固定式10发弹仓
瞄准具型式      金属机械瞄具",指挥官|那个……请、请多指教！,gun-40020051,gun-50020051,gun-60020051,3,4,11400,15,30,10,15,5,2,5,0,105,110,100,100,95,100,0,15,40,0,115,105,800901,800902,300104,,,13,1,17|19,6|15,0,2;5,1;1|2|3|13|18,3;15,,51,0,2016-05-20 00:00:00,35,4,3051,,3|49|64,nation_Belgium,0,100051,|0|6809|,108,120,105,2|4,
20053,gun-10020053,NTW-20,NTW20Mod,"类型            反器材步枪
总重            30.5 公斤
全长            1795 毫米
枪管长度        1000 毫米
弹药            20 x 82 毫米
                20 x 110 毫米
                14.5 x 114 毫米
                12.7 x 99 毫米〔或12.7 x 108 毫米〕
枪机种类        短行程活塞传动（气动式），滚转式枪机
枪口初速        720 米／秒
有效射程        1|300 米
供弹方式        3 发弹匣",NTW-20狙击步枪|就算是钢铁|我也会贯穿给你看！,gun-40020053,gun-50020053,gun-60020053,3,6,17100,15,30,10,15,5,2,5,0,105,145,90,100,110,80,0,15,40,0,130,160,803101,803105,803106,803107|803102|803103|759296,803104,13,1,18|19,6|20,0,2;5|19,1;1|2|3|13,3;15|23|20,,53,0,2016-05-20 00:00:00,35,6,3053,,60,,0,100053,|0|2301|4801|307|5030|1101|,138|150|114,135,105,8,
20055,gun-10020055,M4A1,M4A1Mod,"类型            突击步枪
总重            空枪：2.88公斤
全长            缩起枪托：757毫米
                展开枪托：838毫米
枪管长度        368.3毫米
弹药            5.56 × 45毫米NATO
枪机种类        直接导气式，转拴式枪机
发射速率        700—950发／分钟
枪口初速        905米／秒
有效射程        500米
供弹方式        20、30发STANAG弹匣",您就是指挥官吗|接下来的事|就拜托您了。,gun-40020055,gun-50020055,gun-60020055,4,5,12900,20,20,10,10,2,5,5,0,100,110,120,100,120,120,0,15,20,0,115,115,801101,801108,801102,200412|200403|201435|201001|202001|702016|702026|702041|756232,801103|801104|801106|801109,13,4,12|14|17|18|19,1|20;5|32,0,1;1|2|3|4|13,2;8,3;9|10|20,,55,0,2016-05-20 00:00:00,35,5,3055,,69|84,team_ar,0,100055,|0|550|4505|530|5005|8901|,118|121|124,135,100,1,
