id,name,description,code,priority,duration_type,duration_time,special_spot_config_id,mission_hurt_config_id,mission_buff_config_id,detect_target_type,detect_range,effect_target_type,effect_spotbelong_type,effect_range_type,effect_range,side_type,conflict_type,conditions_type,conditions_time,conditions_count,skill_config_id_on_birth,skill_config_id_on_death,death_effect_target_type,death_clear_spot,effect_birth,effect_death,effect_duration,effect_process_star,effect_process_end,effect_process_duration,effect_conditions,effect_conditions_type,spot_buff_config_id,pref_code,is_still_alive
6580076,special_spot_config-16580076,special_spot_config-26580076,6580076,6580076,1,1,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6580076,0;0,0-0;0-0,0,0|0|0,0|0|6580081,-1,0,0,0,0,0,0,0,0,0,0,,0
6580077,special_spot_config-16580077,special_spot_config-26580077,6580077,6580077,1,1,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6580077,0;0,0-0;0-0,0,0|0|0,0|0|6580082,-1,0,0,0,0,0,0,0,0,0,0,,0
6580078,special_spot_config-16580078,special_spot_config-26580078,6580078,6580078,1,1,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6580078,0;0,0-0;0-0,0,0|0|0,0|0|6580083,-1,0,0,0,0,0,0,0,0,0,0,,0
6580079,special_spot_config-16580079,special_spot_config-26580079,6580079,6580079,1,1,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6580079,0;0,0-0;0-0,0,0|0|0,0|0|6580084,-1,0,0,0,0,0,0,0,0,0,0,,0
6580080,special_spot_config-16580080,special_spot_config-26580080,6580080,6580080,1,1,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6580080,0;0,0-0;0-0,0,0|0|0,0|0|6580085,-1,0,0,0,0,0,0,0,0,0,0,,0
6580081,special_spot_config-16580081,special_spot_config-26580081,6580081,6580081,1,1,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6580081,0;0,0-0;0-0,0,0|0|0,0|0|6580086,-1,0,0,0,0,0,0,0,0,0,0,,0
6580082,special_spot_config-16580082,special_spot_config-26580082,6580082,6580082,1,1,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6580082,0;0,0-0;0-0,0,0|0|0,0|0|6580087,-1,0,0,0,0,0,0,0,0,0,0,,0
6580083,special_spot_config-16580083,special_spot_config-26580083,6580083,6580083,1,1,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6580083,0;0,0-0;0-0,0,0|0|0,0|0|6580088,-1,0,0,0,0,0,0,0,0,0,0,,0
6580084,special_spot_config-16580084,special_spot_config-26580084,6580084,6580084,1,1,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6580084,0;0,0-0;0-0,0,0|0|0,0|0|6580089,-1,0,0,0,0,0,0,0,0,0,0,,0
6580085,special_spot_config-16580085,special_spot_config-26580085,6580085,6580085,1,1,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6580085,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6580086,special_spot_config-16580086,special_spot_config-26580086,6580086,6580086,1,1,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6580086,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6580087,special_spot_config-16580087,special_spot_config-26580087,6580087,6580087,1,1,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6580087,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6580088,special_spot_config-16580088,special_spot_config-26580088,6580088,6580088,1,1,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6580088,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6580089,special_spot_config-16580089,special_spot_config-26580089,6580089,6580089,1,1,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6580089,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6580090,special_spot_config-16580090,special_spot_config-26580090,6580090,6580090,1,1,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6510114,0;0,0-0;0-0,0,0|0|0,0|0|6510119,-1,0,0,0,1000145,0,0,1000075,0,0,0,,1
6580091,special_spot_config-16580091,special_spot_config-26580091,6580091,6580091,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6510114,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,1000146,0,0,0,0,0,0,,0
6580101,special_spot_config-16580101,special_spot_config-26580101,6580101,6580101,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6580101,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6580102,special_spot_config-16580102,special_spot_config-26580102,6580102,6580102,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6580102,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6580103,special_spot_config-16580103,special_spot_config-26580103,6580103,6580103,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6580103,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6580104,special_spot_config-16580104,special_spot_config-26580104,6580104,6580104,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6580104,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6580105,special_spot_config-16580105,special_spot_config-26580105,AK15,6580105,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6580105,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6580106,special_spot_config-16580106,special_spot_config-26580106,AK12,6580106,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6580106,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6580107,special_spot_config-16580107,special_spot_config-26580107,Ange_04,6580107,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6580107,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6580108,special_spot_config-16580108,special_spot_config-26580108,6580108,6580108,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6580108,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6580109,special_spot_config-16580109,special_spot_config-26580109,6580109,6580109,1,1,0,0,0,-1,0,-1,0|1|2|3,1,1,0,6580109,0;0,0-0;0-0,0,0|6580001|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6580110,special_spot_config-16580110,special_spot_config-26580110,6580110,6580110,1,1,0,0,0,-1,0,4|5|6,0|1|2|3,1,1,0,6580110,0;0,0-0;0-0,0,6580107|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6580111,special_spot_config-16580111,special_spot_config-26580111,6580111,6580111,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6580111,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6580112,special_spot_config-16580112,special_spot_config-26580112,6580112,6580112,3,2,0,0,6580110,5,0,5,0|1|2|3,1,0,0,6580112,3;0,0-1;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6580113,special_spot_config-16580113,special_spot_config-26580113,Plaincloth,6580113,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6580113,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,1
6580114,special_spot_config-16580114,special_spot_config-26580114,6580114,6580114,3,1,0,0,0,5,0,5,0|1|2|3,1,0,0,6580114,0;0,0-0;0-0,0,0|0|0,6580110|0|0,-1,0,1000144,0,1000033,0,0,0,0,0,0,,0
6580115,special_spot_config-16580115,special_spot_config-26580115,6580115,6580115,3,1,0,0,0,5,0,5,0|1|2|3,1,0,0,6580115,0;0,0-0;0-0,0,0|0|0,6580110|0|0,-1,0,1000144,0,1000033,0,0,0,0,0,0,,0
6580116,special_spot_config-16580116,special_spot_config-26580116,6580116,6580116,3,1,0,0,0,5,0,5,0|1|2|3,1,0,0,6580116,0;0,0-0;0-0,0,0|0|0,6580110|0|0,-1,0,1000144,0,1000033,0,0,0,0,0,0,,0
6580117,special_spot_config-16580117,special_spot_config-26580117,6580117,6580117,3,1,0,0,0,5,0,5,0|1|2|3,1,0,0,6580117,0;0,0-0;0-0,0,0|0|0,6580110|0|0,-1,0,1000144,0,1000033,0,0,0,0,0,0,,0
6580118,special_spot_config-16580118,special_spot_config-26580118,6580118,6580118,3,1,0,0,0,5,0,5,0|1|2|3,1,0,0,6580118,0;0,0-0;0-0,0,0|0|0,6580110|0|0,-1,0,1000144,0,1000033,0,0,0,0,0,0,,0
6580119,special_spot_config-16580119,special_spot_config-26580119,6580119,6580119,3,1,0,0,0,5,0,5,0|1|2|3,1,0,0,6580119,0;0,0-0;0-0,0,0|0|0,6580110|0|0,-1,0,1000144,0,1000033,0,0,0,0,0,0,,0
6580120,special_spot_config-16580120,special_spot_config-26580120,6580120,6580120,3,1,0,0,0,5,0,5,0|1|2|3,1,0,0,6580120,0;0,0-0;0-0,0,0|0|0,6580110|0|0,-1,0,1000144,0,1000033,0,0,0,0,0,0,,0
6580121,special_spot_config-16580121,special_spot_config-26580121,6580121,6580121,3,1,0,0,0,5,0,5,0|1|2|3,1,0,0,6580121,0;0,0-0;0-0,0,0|0|0,6580110|0|0,-1,0,1000144,0,1000033,0,0,0,0,0,0,,0
6580122,special_spot_config-16580122,special_spot_config-26580122,6580122,6580122,3,1,0,0,0,5,0,5,0|1|2|3,1,0,0,6580122,0;0,0-0;0-0,0,0|0|0,6580110|0|0,-1,0,1000144,0,1000033,0,0,0,0,0,0,,0
6580123,special_spot_config-16580123,special_spot_config-26580123,6580123,6580123,3,1,0,0,0,5,0,5,0|1|2|3,1,0,0,6580123,0;0,0-0;0-0,0,0|0|0,6580110|0|0,-1,0,1000144,0,1000033,0,0,0,0,0,0,,0
6580124,special_spot_config-16580124,special_spot_config-26580124,6580124,6580124,3,1,0,0,0,5,0,5,0|1|2|3,1,0,0,6580124,0;0,0-0;0-0,0,0|0|0,6580110|0|0,-1,0,1000144,0,1000034,0,0,0,0,0,0,,0
6580125,special_spot_config-16580125,special_spot_config-26580125,6580125,6580125,3,1,0,0,0,5,0,5,0|1|2|3,1,0,0,6580125,0;0,0-0;0-0,0,0|0|0,6580110|0|0,-1,0,1000144,0,1000034,0,0,0,0,0,0,,0
6580126,special_spot_config-16580126,special_spot_config-26580126,6580126,6580126,3,1,0,0,0,5,0,5,0|1|2|3,1,0,0,6580126,0;0,0-0;0-0,0,0|0|0,6580110|0|0,-1,0,1000144,0,1000034,0,0,0,0,0,0,,0
6580127,special_spot_config-16580127,special_spot_config-26580127,6580127,6580127,3,1,0,0,0,5,0,5,0|1|2|3,1,0,0,6580127,0;0,0-0;0-0,0,0|0|0,6580110|0|0,-1,0,1000144,0,1000034,0,0,0,0,0,0,,0
6580128,special_spot_config-16580128,special_spot_config-26580128,6580128,6580128,3,1,0,0,0,5,0,5,0|1|2|3,1,0,0,6580128,0;0,0-0;0-0,0,0|0|0,6580110|0|0,-1,0,1000144,0,1000034,0,0,0,0,0,0,,0
6580129,special_spot_config-16580129,special_spot_config-26580129,6580129,6580129,3,1,0,0,0,5,0,5,0|1|2|3,1,0,0,6580129,0;0,0-0;0-0,0,0|0|0,6580110|0|0,-1,0,1000144,0,1000034,0,0,0,0,0,0,,0
6580130,special_spot_config-16580130,special_spot_config-26580130,6580130,6580130,3,1,0,0,0,5,0,5,0|1|2|3,1,0,0,6580130,0;0,0-0;0-0,0,0|0|0,6580110|0|0,-1,0,1000144,0,1000034,0,0,0,0,0,0,,0
6580131,special_spot_config-16580131,special_spot_config-26580131,6580131,6580131,3,1,0,0,0,5,0,5,0|1|2|3,1,0,0,6580131,0;0,0-0;0-0,0,0|0|0,6580110|0|0,-1,0,1000144,0,1000034,0,0,0,0,0,0,,0
6580132,special_spot_config-16580132,special_spot_config-26580132,6580132,6580132,3,1,0,0,0,5,0,5,0|1|2|3,1,0,0,6580132,0;0,0-0;0-0,0,0|0|0,6580110|0|0,-1,0,1000144,0,1000034,0,0,0,0,0,0,,0
6580133,special_spot_config-16580133,special_spot_config-26580133,6580133,6580133,3,1,0,0,0,5,0,5,0|1|2|3,1,0,0,6580133,0;0,0-0;0-0,0,0|0|0,6580110|0|0,-1,0,1000144,0,1000034,0,0,0,0,0,0,,0
6580134,special_spot_config-16580134,special_spot_config-26580134,6580134,6580134,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6580134,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6580135,special_spot_config-16580135,special_spot_config-26580135,6580135,6580135,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,-1,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6580136,special_spot_config-16580136,special_spot_config-26580136,Plaincloth,6580136,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6580136,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6580137,special_spot_config-16580137,special_spot_config-26580137,6580137,6580137,1,99,0,0,0,5,0,5,0|1|2|3,1,0,0,6580137,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,1000082,0,0,0,0,0,0,,0
6580138,special_spot_config-16580138,special_spot_config-26580138,Mrsgray,6580138,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6580138,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,1000082,0,0,0,0,0,0,,0
6580139,special_spot_config-16580139,special_spot_config-26580139,TargetPoint_Radar,6580139,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6580139,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6580140,special_spot_config-16580140,special_spot_config-26580140,6580140,6580140,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6580140,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6580141,special_spot_config-16580141,special_spot_config-26580141,Ange_04,6580141,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6580107,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6580142,special_spot_config-16580142,special_spot_config-26580142,6580142,6580142,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6580142,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6580143,special_spot_config-16580143,special_spot_config-26580143,6580143,6580143,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6580109,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,1000148,1000149,1000150,0,0,0,,0
6580144,special_spot_config-16580144,special_spot_config-26580144,6580144,6580144,3,1,0,0,0,5,0,5,0|1|2|3,1,0,0,6580144,0;0,0-0;0-0,0,0|0|0,0|0|6580138,-1,0,0,0,900003,0,0,0,0,0,0,,0
6620001,special_spot_config-16620001,special_spot_config-26620001,6620001,6620001,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6620001,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6620002,special_spot_config-16620002,special_spot_config-26620002,6620002,6620002,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6620002,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,1008,0,0,0,0,0,0,,0
6620003,special_spot_config-16620003,special_spot_config-26620003,6620003,6620003,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6620003,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6620004,special_spot_config-16620004,special_spot_config-26620004,6620004,6620004,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6620004,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,900002,0,0,0,0,0,3,,0
6620005,special_spot_config-16620005,special_spot_config-26620005,6620005,6620005,1,1,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6620005,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,1008,0,0,0,0,0,0,,0
6620006,special_spot_config-16620006,special_spot_config-26620006,6620006,6620006,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6620006,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6629000,special_spot_config-16629000,special_spot_config-26629000,6629000,6629000,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6629000,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6629001,special_spot_config-16629001,special_spot_config-26629001,6629001,6629001,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6629001,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6629002,special_spot_config-16629002,special_spot_config-26629002,6629002,6629002,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6629002,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6629003,special_spot_config-16629003,special_spot_config-26629003,6629003,6629003,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6629003,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6629004,special_spot_config-16629004,special_spot_config-26629004,6629004,6629004,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6629004,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6629005,special_spot_config-16629005,special_spot_config-26629005,6629005,6629005,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6629005,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6629006,special_spot_config-16629006,special_spot_config-26629006,6629006,6629006,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6629006,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6629101,special_spot_config-16629101,special_spot_config-26629101,6629101,6629101,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,-1,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6629201,special_spot_config-16629201,special_spot_config-26629201,6629201,6629201,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,-1,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6629301,special_spot_config-16629301,special_spot_config-26629301,6629301,6629301,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,-1,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6629401,special_spot_config-16629401,special_spot_config-26629401,6629401,6629401,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,-1,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6629905,special_spot_config-16629905,special_spot_config-26629905,6629905,6629905,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6629905,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6629910,special_spot_config-16629910,special_spot_config-26629910,6629910,6629910,1,99,0,0,6629100,-1,0,-1,0|1|2|3,1,0,0,6629910,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6629911,special_spot_config-16629911,special_spot_config-26629911,6629911,6629911,1,99,0,0,6629101,1|10,0,1|10,0|1|2|3,1,0,0,6629911,3;0,0-1;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6629912,special_spot_config-16629912,special_spot_config-26629912,6629912,6629912,1,99,0,0,6629102,1|10,0,1|10,0|1|2|3,1,0,0,6629912,3;0,0-1;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6629913,special_spot_config-16629913,special_spot_config-26629913,6629913,6629913,1,99,0,0,6629103,1|10,0,1|10,0|1|2|3,1,0,0,6629913,3;0,0-1;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6629914,special_spot_config-16629914,special_spot_config-26629914,6629914,6629914,1,99,0,0,6629104,1|10,0,1|10,0|1|2|3,1,0,0,6629914,3;0,0-1;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6629915,special_spot_config-16629915,special_spot_config-26629915,6629915,6629915,1,99,0,0,6629003,1|10,0,1|10,0|1|2|3,1,0,0,6629915,3;0,0-1;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6629920,special_spot_config-16629920,special_spot_config-26629920,6629920,6629920,1,99,0,0,6629200,1|10,0,1|10,0|1|2|3,1,0,0,6629920,3;0,0-1;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6629921,special_spot_config-16629921,special_spot_config-26629921,6629921,6629921,1,99,0,0,6629201,1|10,0,1|10,0|1|2|3,1,0,0,6629921,3;0,0-1;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6629922,special_spot_config-16629922,special_spot_config-26629922,6629922,6629922,1,99,0,0,6629202,1|10,0,1|10,0|1|2|3,1,0,0,6629922,3;0,0-1;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6629923,special_spot_config-16629923,special_spot_config-26629923,6629923,6629923,1,99,0,0,6629203,1|10,0,1|10,0|1|2|3,1,0,0,6629923,3;0,0-1;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6629924,special_spot_config-16629924,special_spot_config-26629924,6629924,6629924,1,99,0,0,6629204,1|10,0,1|10,0|1|2|3,1,0,0,6629924,3;0,0-1;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6629925,special_spot_config-16629925,special_spot_config-26629925,6629925,6629925,1,99,0,0,6629004,1|10,0,1|10,0|1|2|3,1,0,0,6629925,3;0,0-1;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6629930,special_spot_config-16629930,special_spot_config-26629930,6629930,6629930,1,99,0,0,6629300,1|10,0,1|10,0|1|2|3,1,0,0,6629930,3;0,0-1;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6629931,special_spot_config-16629931,special_spot_config-26629931,6629931,6629931,1,99,0,0,6629301,1|10,0,1|10,0|1|2|3,1,0,0,6629931,3;0,0-1;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6629932,special_spot_config-16629932,special_spot_config-26629932,6629932,6629932,1,99,0,0,6629302,1|10,0,1|10,0|1|2|3,1,0,0,6629932,3;0,0-1;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6629933,special_spot_config-16629933,special_spot_config-26629933,6629933,6629933,1,99,0,0,6629303,1|10,0,1|10,0|1|2|3,1,0,0,6629933,3;0,0-1;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6629934,special_spot_config-16629934,special_spot_config-26629934,6629934,6629934,1,99,0,0,6629304,1|10,0,1|10,0|1|2|3,1,0,0,6629934,3;0,0-1;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6629935,special_spot_config-16629935,special_spot_config-26629935,6629935,6629935,1,99,0,0,6629005,1|10,0,1|10,0|1|2|3,1,0,0,6629935,3;0,0-1;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6629941,special_spot_config-16629941,special_spot_config-26629941,6629941,6629941,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6629941,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6629942,special_spot_config-16629942,special_spot_config-26629942,6629942,6629942,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6629942,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6629943,special_spot_config-16629943,special_spot_config-26629943,6629943,6629943,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6629943,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6629951,special_spot_config-16629951,special_spot_config-26629951,6629951,6629951,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6629951,0;0,0-0;0-0,0,0|6360001|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6629952,special_spot_config-16629952,special_spot_config-26629952,6629952,6629952,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6629952,0;0,0-0;0-0,0,1000001|0|0,0|0|0,-1,0,1000020,0,0,0,0,0,0,0,0,,0
6630001,special_spot_config-16630001,special_spot_config-26630001,6630001,6630001,1,99,0,0,0,1|8|10,0,1|8|10,0|1|2|3,1,0,0,6630001,0;0,0-0;0-0,0,6630002|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6630002,special_spot_config-16630002,special_spot_config-26630002,6630002,6630002,1,99,0,0,0,1|8|10,0,1|8|10,0|1|2|3,1,0,0,6630002,0;0,0-0;0-0,0,6630003|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6630003,special_spot_config-16630003,special_spot_config-26630003,6630003,6630003,1,99,0,0,0,1|8|10,0,1|8|10,0|1|2|3,1,0,0,6630003,0;0,0-0;0-0,0,6630004|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6630004,special_spot_config-16630004,special_spot_config-26630004,6630004,6630004,1,99,0,0,0,1|8|10,0,1|8|10,0|1|2|3,1,0,0,6630004,0;0,0-0;0-0,0,6630005|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6630005,special_spot_config-16630005,special_spot_config-26630005,6630005,6630005,1,99,0,0,0,1|8|10,0,1|8|10,0|1|2|3,1,0,0,6630005,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6630006,special_spot_config-16630006,special_spot_config-26630006,6630006,6630006,1,99,0,0,6630001,1|8|10,0,1|8|10,0|1|2|3,1,0,0,6630006,3;0,0-1;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6630011,special_spot_config-16630011,special_spot_config-26630011,6630011,6630011,1,1,0,0,0,1|8|10,0,1|8|10,0|1|2|3,1,0,0,6630011,0;0,0-0;0-0,0,6630012|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6630012,special_spot_config-16630012,special_spot_config-26630012,6630012,6630012,1,1,0,0,0,1|8|10,0,1|8|10,0|1|2|3,1,0,0,6630012,0;0,0-0;0-0,0,6630013|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6630013,special_spot_config-16630013,special_spot_config-26630013,6630013,6630013,1,1,0,0,0,1|8|10,0,1|8|10,0|1|2|3,1,0,0,6630013,0;0,0-0;0-0,0,6630014|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
