id,name,classes,type,position,space,deco_rate,decompose_gift,description,code,texture_type,sorting,offset,rotate,interact_point,interact_point_offset,furniture_bgm,touch_area,bonus_id,ai
38302,furniture-10038302,300,303,0,"3,6,1,1,1,0",750,100003,furniture-20038302,poster_Anniversary2023_DesertEagle,1,5,"0,0,0",3,0,0,0,0,0,0
38303,furniture-10038303,300,303,0,"3,6,1,1,1,0",750,100003,furniture-20038303,poster_Anniversary2023_HS50,1,5,"0,0,0",3,0,0,0,0,0,0
38304,furniture-10038304,300,303,0,"3,6,1,1,1,0",750,100003,furniture-20038304,poster_Anniversary2023_9A91,1,5,"0,0,0",3,0,0,0,0,0,0
38305,furniture-10038305,300,303,0,"3,6,1,1,1,0",750,100003,furniture-20038305,poster_Anniversary2023_MG36,1,5,"0,0,0",3,0,0,0,0,0,0
38306,furniture-10038306,300,303,0,"3,6,1,1,1,0",750,100003,furniture-20038306,poster_Anniversary2023_Mk48,1,5,"0,0,0",3,0,0,0,0,0,0
38307,furniture-10038307,300,303,0,"3,6,1,1,1,0",750,100003,furniture-20038307,poster_Anniversary2023_SR2,1,5,"0,0,0",3,0,0,0,0,0,0
38309,furniture-10038309,300,303,0,"3,6,1,1,1,0",750,100003,furniture-20038309,poster_Anniversary2023_M1,1,5,"0,0,0",3,0,0,0,0,0,0
38401,furniture-10038401,300,303,0,"3,6,1,1,1,0",750,100003,furniture-20038401,poster_Children2023_G11,1,5,"0,0,0",3,0,0,0,0,0,0
38402,furniture-10038402,300,303,0,"3,6,1,1,1,0",750,100003,furniture-20038402,poster_Children2023_M240L,1,5,"0,0,0",3,0,0,0,0,0,0
38403,furniture-10038403,300,303,0,"3,6,1,1,1,0",750,100003,furniture-20038403,poster_Children2023_AA12,1,5,"0,0,0",3,0,0,0,0,0,0
38404,furniture-10038404,300,303,0,"3,6,1,1,1,0",750,100003,furniture-20038404,poster_Children2023_PSG1,1,5,"0,0,0",3,0,0,0,0,0,0
38405,furniture-10038405,300,303,0,"3,6,1,1,1,0",750,100003,furniture-20038405,poster_Children2023_C96,1,5,"0,0,0",3,0,0,0,0,0,0
38406,furniture-10038406,300,303,0,"3,6,1,1,1,0",750,100003,furniture-20038406,poster_Children2023_M1911,1,5,"0,0,0",3,0,0,0,0,0,0
38501,furniture-10038501,300,303,0,"3,6,1,1,1,0",750,100003,furniture-20038501,poster_Swimsuit2023_Lusa,1,5,"0,0,0",3,0,0,0,0,0,0
38502,furniture-10038502,300,303,0,"3,6,1,1,1,0",750,100003,furniture-20038502,poster_Swimsuit2023_HK433,1,5,"0,0,0",3,0,0,0,0,0,0
38503,furniture-10038503,300,303,0,"3,6,1,1,1,0",750,100003,furniture-20038503,poster_Swimsuit2023_VP1915,1,5,"0,0,0",3,0,0,0,0,0,0
38504,furniture-10038504,300,303,0,"3,6,1,1,1,0",750,100003,furniture-20038504,poster_Swimsuit2023_AR18,1,5,"0,0,0",3,0,0,0,0,0,0
38505,furniture-10038505,300,303,0,"3,6,1,1,1,0",750,100003,furniture-20038505,poster_Swimsuit2023_LAMG,1,5,"0,0,0",3,0,0,0,0,0,0
38506,furniture-10038506,300,303,0,"3,6,1,1,1,0",750,100003,furniture-20038506,poster_Swimsuit2023_SuperShorty,1,5,"0,0,0",3,0,0,0,0,0,0
38507,furniture-10038507,300,303,0,"3,6,1,1,1,0",750,100003,furniture-20038507,poster_Swimsuit2023_64type,1,5,"0,0,0",3,0,0,0,0,0,0
38601,furniture-10038601,300,303,0,"3,6,1,1,1,0",750,100003,furniture-20038601,poster_OfficeLady2023_DP12,1,5,"0,0,0",3,0,0,0,0,0,0
38602,furniture-10038602,300,303,0,"3,6,1,1,1,0",750,100003,furniture-20038602,poster_OfficeLady2023_LTLX7000,1,5,"0,0,0",3,0,0,0,0,0,0
38603,furniture-10038603,300,303,0,"3,6,1,1,1,0",750,100003,furniture-20038603,poster_OfficeLady2023_Grizzly,1,5,"0,0,0",3,0,0,0,0,0,0
38604,furniture-10038604,300,303,0,"3,6,1,1,1,0",750,100003,furniture-20038604,poster_OfficeLady2023_Savage99,1,5,"0,0,0",3,0,0,0,0,0,0
38605,furniture-10038605,300,303,0,"3,6,1,1,1,0",750,100003,furniture-20038605,poster_OfficeLady2023_AK12,1,5,"0,0,0",3,0,0,0,0,0,0
38606,furniture-10038606,300,303,0,"3,6,1,1,1,0",750,100003,furniture-20038606,poster_OfficeLady2023_AN94,1,5,"0,0,0",3,0,0,0,0,0,0
38607,furniture-10038607,300,303,0,"3,6,1,1,1,0",750,100003,furniture-20038607,poster_OfficeLady2023_AK15,1,5,"0,0,0",3,0,0,0,0,0,0
38608,furniture-10038608,300,303,0,"3,6,1,1,1,0",750,100003,furniture-20038608,poster_OfficeLady2023_RPK16,1,5,"0,0,0",3,0,0,0,0,0,0
38609,furniture-10038609,300,303,0,"3,6,1,1,1,0",750,100003,furniture-20038609,poster_OfficeLady2023_G36,1,5,"0,0,0",3,0,0,0,0,0,0
38610,furniture-10038610,300,303,0,"3,6,1,1,1,0",750,100003,furniture-20038610,poster_OfficeLady2023_6P62,1,5,"0,0,0",3,0,0,0,0,0,0
38612,furniture-10038612,300,303,0,"3,6,1,1,1,0",750,100003,furniture-20038612,poster_OfficeLady2023_STG44,1,5,"0,0,0",3,0,0,0,0,0,0
40001,furniture-10040001,400,301,0,"1,1,1,0,0,0",0,0,furniture-20040001,vet2017_wall,1,0,"0,0,0",3,0,0,0,0,0,0
40002,furniture-10040002,400,101,0,"1,1,1,0,0,0",0,0,furniture-20040002,vet2017_floor,1,0,"0,0,0",1,0,0,0,0,0,0
40003,furniture-10040003,400,301,0,"1,1,1,0,0,0",0,0,furniture-20040003,tac2017_wall,1,0,"0,0,0",3,0,0,0,0,0,0
40004,furniture-10040004,400,101,0,"1,1,1,0,0,0",0,0,furniture-20040004,tac2017_floor,1,0,"0,0,0",1,0,0,0,0,0,0
40005,furniture-10040005,400,102,0,"1,1,1,0,0,0",0,0,furniture-20040005,tac2017_wire_01,1,0,"0,0,0",1,0,0,0,0,0,0
40006,furniture-10040006,400,102,0,"1,1,1,0,0,0",0,0,furniture-20040006,tac2017_wire_02,1,0,"0,0,0",1,0,0,0,0,0,0
40007,furniture-10040007,400,201,0,"0,0,0,0,0,0",0,0,furniture-20040007,tac2017_light,1,0,"0,3.27,0",2,0,0,0,0,0,0
40008,furniture-10040008,400,201,0,"0,0,0,0,0,0",0,0,furniture-20040008,tac2017_light,1,0,"0,3.17,3",2,0,0,0,0,0,0
40009,furniture-10040009,400,201,0,"1,1,1,0,0,0",0,0,furniture-20040009,sb2017_chair_a,1,0,"0,0,0",2,0,0,0,0,0,0
40010,furniture-10040010,400,201,0,"8,4,0,0,0,0",0,0,furniture-20040010,vet2017_deco_01,1,0,"0,0,0",2,104,"*0.201,4.696,0.000",0,0,0,0
40011,furniture-10040011,400,201,0,"2,2,0,0,0,0",0,0,furniture-20040011,vet2017_deco_02,1,0,"0.1,0,0",2,104,"*0.380,5.839,0.000",0,0,0,0
40012,furniture-10040012,400,102,0,"1,1,0,0,0,0",0,0,furniture-20040012,vet2017_deco_03,1,0,"0,0,0",3,0,0,0,0,0,0
40013,furniture-10040013,400,302,0,"1,1,0,0,0,0",0,0,furniture-20040013,vet2017_deco_04,1,0,"0,0,0",3,0,0,0,0,0,0
40014,furniture-10040014,400,301,0,"1,1,1,0,0,0",0,0,furniture-20040014,FairyWallpaper,1,0,"0,0,0",3,0,0,0,0,0,0
40015,furniture-10040015,400,101,0,"1,1,1,0,0,0",0,0,furniture-20040015,tac2017_floor,1,0,"0,0,0",3,0,0,0,0,0,0
40016,furniture-10040016,400,201,0,"5,0,0,0,0,0",0,0,furniture-20040016,FairyDecoA,1,0,"-1.15,-0.17,0",2,104,"*-4.626,4.322,0.000",0,0,0,0
40017,furniture-10040017,400,201,0,"0,0,0,0,0,0",0,0,furniture-20040017,tac2017_light,1,0,"0,3.7,3",2,104,"*0.106,16.433,8.187",0,0,0,0
40018,furniture-10040018,400,102,0,"6,4,1,1,1,0",0,0,furniture-20040018,"FairyMainLV1B,FairyMainLV1B,FairyMainLV1B,FairyMainLV1B","1,1,1,1","0,0,0,0","-0.5,0,0.5|1.45,0,0.5|1.45,0,0|-0.5,0,0","1,1,1,1",0,0,0,"10,3,3",0,0
40019,furniture-10040019,400,301,0,"1,1,1,0,0,0",0,0,furniture-20040019,tac2017_wall,1,0,"0,0,0",3,0,0,0,0,0,0
40020,furniture-10040020,400,201,0,"0,0,0,0,0,0",0,0,furniture-20040020,tac2017_light,1,0,"0,3.27,0",2,104,"*0.106,15.260,0.000",0,0,0,0
40021,furniture-10040021,400,101,0,"1,1,1,0,0,0",0,0,furniture-20040021,coffeeshop_floor,1,0,"0,0,0",3,0,0,0,0,0,0
40022,furniture-10040022,400,102,0,"6,4,1,1,1,0",0,0,furniture-20040022,coffeeshop_carpet,1,0,"0,0,0",1,0,0,0,0,0,0
40023,furniture-10040023,400,201,0,"12,4,0,0,0,0",0,0,furniture-20040023,coffee,2,0,"-0.33,0.385,0.09",2,0,0,0,0,0,0
40024,furniture-10040024,400,201,0,"0,0,0,0,0,0",0,0,furniture-20040024,"coffeeshop_headerleft,coffeeshop_headerright","1,1","0,0","0.6,2.23,-1.11|5.2,2.23,-1.11","3,3",104,"*1.074,11.637,-3.029",0,0,0,0
40025,furniture-10040025,400,302,0,"3,3,0,0,0,0",0,0,furniture-20040025,coffeeshop_painting,1,0,"0,0,0",3,104,"*0.104,3.341,0.000",0,0,0,0
40026,furniture-10040026,400,201,0,"3,1,0,0,0,0",0,0,furniture-20040026,coffeeshop_speaker,1,0,"-0.14,0,0",2,104,"*-1.096,3.733,0.000",0,0,0,0
40027,furniture-10040027,400,201,0,"3,2,0,0,0,0",0,0,furniture-20040027,coffeeshop_tableL,1,0,"0,-0.08,0",2,104,"*0.045,2.491,0.000",0,0,0,0
40028,furniture-10040028,400,201,0,"3,2,0,0,0,0",0,0,furniture-20040028,coffeeshop_chess_table,1,0,"0,-0.08,0",2,104,"*0.045,2.491,0.000",0,0,0,0
40029,furniture-10040029,400,201,0,"3,2,0,0,0,0",0,0,furniture-20040029,coffeeshop_tableM,1,0,"0,-0.08,0",2,104,"*0.341,2.750,0.000",0,0,0,0
40030,furniture-10040030,400,201,0,"3,2,0,0,0,0",0,0,furniture-20040030,coffeeshop_container,1,0,"-0.1,-0.08,-0.3",2,104,"*-0.582,3.323,-0.819",0,0,0,0
40031,furniture-10040031,400,201,0,"3,2,0,0,0,0",0,0,furniture-20040031,coffeeshop_chairL,1,0,"0,0,0",2,"3,104","0.45,0.5,0|*0.029,2.097,0.000",0,0,0,0
40032,furniture-10040032,400,201,0,"3,2,0,0,0,0",0,0,furniture-20040032,coffeeshop_chairR,1,0,"0,0,0",2,"2,104","0.45,0.5,0|*0.029,2.097,0.000",0,0,0,0
40033,furniture-10040033,400,201,0,"3,2,0,0,0,0",0,0,furniture-20040033,coffeeshop_chairH,1,0,"0,0,0",2,"1,104","0.45,0.9,0|*0.027,1.602,0.000",0,0,0,0
40034,furniture-10040034,400,302,0,"3,3,0,0,0,0",0,0,furniture-20040034,"coffeeshop_counterBack,coffeeshop_counterBack,coffeeshop_counterBack,coffeeshop_counterBack,coffeeshop_counterBack","1,1,1,1,1","5,5,5,5,5","0,0,0|1.04,0,0|2.08,0,0|3.12,0,0|4.16,0,0","3,3,3,3,3",104,"*0.042,3.347,0.000",0,0,0,0
40035,furniture-10040035,400,302,0,"3,3,0,0,0,0",0,0,furniture-20040035,coffeeshop_closet,1,10,"0,0.8,1.17",3,104,"*0.104,4.186,5.865",0,0,0,0
40036,furniture-10040036,400,302,0,"3,1,0,0,0,0",0,0,furniture-20040036,coffeeshop_coffeemachine,1,10,"0,0.58,0",3,104,"*0.032,5.622,0.000",0,"6,6,6",0,0
40037,furniture-10040037,400,201,0,"3,3,0,0,0,0",0,0,furniture-20040037,Jukebox,2,0,"0.06,0,0.04",2,0,0,0,"3,3,3",0,0
40038,furniture-10040038,400,201,0,"3,1,0,0,0,0",0,0,furniture-20040038,"coffeeshop_counter_deskA,coffeeshop_notebook","1,1","0,10","0.11,0,0|0.2,0.95,0","2,2",104,"*0.581,4.241,0.000",0,0,0,0
40039,furniture-10040039,400,201,0,"6,2,0,0,0,0",0,0,furniture-20040039,coffeeshop_chairlong,1,0,"0.1,0,0",2,"1,1,104","0.3,0.75,0|0.75,0.75,0|*0.350,4.193,0.000",0,0,0,0
40040,furniture-10040040,400,201,0,"3,2,0,0,0,0",0,0,furniture-20040040,coffeeshop_chairH,1,0,"0,0,0",2,104,"*0.027,1.602,0.000",0,0,0,0
40041,furniture-10040041,400,201,0,"12,4,0,0,0,0",0,0,furniture-20040041,"coffeeshop_chairH,coffeeshop_chairH,coffeeshop_chairH,coffeeshop_chairH","1,1,1,1","0,0,0,0","0,0,0|1.073,0,0|2.146,0,0|3.219,0,0","2,2,2,2","1,104","0.45,0.1,0|0.45,0.9,0|*0.027,1.602,0.000",0,0,0,0
40042,furniture-10040042,400,101,0,"1,1,1,0,0,0",0,0,furniture-20040042,coffeeshop_floor,1,0,"0,0,0",1,0,0,0,0,0,0
40043,furniture-10040043,400,201,0,"3,2,0,0,0,0",0,0,furniture-20040043,coffeeshop_warning,1,0,"-0.04,0,-1",2,104,"*-0.080,1.885,-2.729",0,0,0,0
40044,furniture-10040044,400,201,0,"3,2,0,0,0,0",0,0,furniture-20040044,coffeeshop_warningline,1,0,"0,-0.09,-0.3",2,104,"*-0.921,3.406,-0.819",0,0,0,0
40045,furniture-10040045,400,201,0,"3,3,0,0,0,0",0,0,furniture-20040045,coffeeshop_mangashelf,1,0,"-0.1,-0.05,0",2,104,"*-0.179,3.214,0.000",0,0,0,0
40046,furniture-10040046,400,201,0,"3,3,0,0,0,0",0,0,furniture-20040046,coffeeshop_projector,1,0,"-0.05,-0.08,0",2,104,"*-0.039,2.940,0.000",0,0,0,0
40047,furniture-10040047,400,101,0,"1,1,1,1,1,0",0,0,furniture-20040047,SquadBase_floor,1,0,"0,0,0",1,0,0,GF_room_intel_loop,0,0,0
40048,furniture-10040048,400,301,0,"1,1,1,1,1,0",0,0,furniture-20040048,SquadBase_wall,1,0,"0,0,0",3,0,0,0,0,0,0
40049,furniture-10040049,400,201,0,"1,1,1,1,1,0",0,0,furniture-20040049,SquadBase_leftline,1,0,"-0.1,-0.3,-0.34",2,104,"*2.439,0.043,-0.928",0,0,0,0
40050,furniture-10040050,400,201,0,"1,1,1,1,1,0",0,0,furniture-20040050,SquadBase_centreline,1,0,"0.1,-0.66,-0.14",2,104,"*-1.689,-0.078,-0.382",0,0,0,0
40051,furniture-10040051,400,201,0,"1,1,1,1,1,0",0,0,furniture-20040051,SquadBase_rightline,1,0,"3.4,-0.8,-0.12",2,104,"*9.711,-0.460,-0.327",0,0,0,0
40052,furniture-10040052,400,101,0,"1,1,1,1,1,0",0,0,furniture-20040052,SquadLogistics_floor,1,0,"0,0,0",1,0,0,GF_room_intel_loop,0,0,0
40053,furniture-10040053,400,301,0,"1,1,1,1,1,0",0,0,furniture-20040053,SquadLogistics_wall,1,0,"0,0,0",3,0,0,0,0,0,0
40054,furniture-10040054,400,201,0,"0,0,0,0,0,0",0,0,furniture-20040054,"SquadLogistics_tube,SquadLogistics_tube,SquadLogistics_tube,SquadLogistics_tube,SquadLogistics_tube,SquadLogistics_tube","1,1,1,1,1,1","0,0,0,0,0,0","-3.06,2.14,-3|-3.06,2.14,-1.5|0,2.14,-3|0,2.14,-1.5|3.06,2.14,-3|3.06,2.14,-1.5","2,2,2,2,2,2",104,"*-8.458,11.679,-8.187",0,0,0,0
40055,furniture-10040055,400,201,0,"1,1,1,1,1,0",0,0,furniture-20040055,SquadLogistics_lift,1,0,"-0.4,-0.2,3.71",2,104,"*-0.917,6.538,10.124",0,0,0,0
40056,furniture-10040056,400,201,0,"1,1,1,1,1,0",0,0,furniture-20040056,SquadLogistics_blindage,1,0,"4.8,0,0",2,104,"*13.124,1.244,0.000",0,0,0,0
40057,furniture-10040057,400,101,0,"1,1,1,1,1,0",0,0,furniture-20040057,Seven_floor,1,0,"0,0,0",1,0,0,GF_room_intel_loop,0,0,0
40058,furniture-10040058,400,301,0,"1,1,1,1,1,0",0,0,furniture-20040058,Seven_wall,1,0,"0,0,0",3,0,0,0,0,0,0
40059,furniture-10040059,400,302,"13,10","4,8,0,0,0,0",0,0,furniture-20040059,Seven_lift,1,0,"0,0.06,0",3,0,0,0,0,0,0
40060,furniture-10040060,400,302,"24,3","1,1,1,1,1,0",0,0,furniture-20040060,"Seven_Picture_W,Seven_Exhibition_1_W,Seven_Light_D","1,1,1","0,10,50","0,0,0|0.25,-1.1,-3.836|0.33,-0.5,-2","3,2,2",0,0,0,0,0,0
40061,furniture-10040061,400,302,"24,3","1,1,1,1,1,0",0,0,furniture-20040061,"Seven_Picture_W,Seven_Exhibition_2_W,Seven_Light_D","1,1,1","0,10,50","0,0,0|0.959,-3.24,-3.836|1.1,-1.53,-2","3,2,2",0,0,0,0,0,0
40062,furniture-10040062,400,302,"24,3","1,1,1,1,1,0",0,0,furniture-20040062,"Seven_Picture_W,Seven_Exhibition_3_W,Seven_Light_D","1,1,1","0,10,50","0,0,0|0.17,-2.2,-3.836|0.2,-0.51,-2","3,2,2",0,0,0,0,0,0
40063,furniture-10040063,400,302,"24,3","1,1,1,1,1,0",0,0,furniture-20040063,"Seven_Picture_W,Seven_Exhibition_4_W,Seven_Light_D","1,1,1","0,10,50","0,0,0|0.5,-2.08,-3.836|0.7,-1.53,-2","3,2,2",0,0,0,0,0,0
40064,furniture-10040064,400,201,"10,6","7,10,0,0,0,0",0,0,furniture-20040064,Seven_Exhibition_0,1,0,"0,0,0",3,0,0,0,"7,7,1",0,0
40065,furniture-10040065,400,201,"4,11","7,10,0,0,0,0",0,0,furniture-20040065,Seven_Exhibition_0,1,0,"0,0,0",3,0,0,0,"7,7,1",0,0
40066,furniture-10040066,400,201,"20,11","7,10,0,0,0,0",0,0,furniture-20040066,Seven_Exhibition_0,1,0,"0,0,0",3,0,0,0,"7,7,1",0,0
40067,furniture-10040067,400,201,"20,11","7,10,0,0,0,0",0,0,furniture-20040067,Seven_Exhibition_0,1,0,"0,0,0",3,0,0,0,"7,7,1",0,0
40068,furniture-10040068,400,301,"0,0","1,1,1,1,1,0",0,0,furniture-20040068,Eight_wall,1,0,"0,0,0",3,0,0,0,0,0,0
40069,furniture-10040069,400,101,"0,0","1,1,1,1,1,0",0,0,furniture-20040069,Eight_floor,1,0,"0,0,0",3,0,0,m_sys_explorationroom,0,0,0
40070,furniture-10040070,400,302,"28,9","1,1,1,1,1,0",0,0,furniture-20040070,"Eight_walldeco_01,Eight_walldeco_02,Eight_walldeco_03,Eight_walldeco_03,Eight_walldeco_03,Eight_walldeco_03,Eight_walldeco_04","1,1,1,1,1,1,1","0,0,0,0,0,0,0","-6.965,-0.094,0|-8.279,-0.605,0|0.782,-0.417,0|0.782,-0.417,0|0.782,1.668,0|0.782,1.668,0|-6.173,-0.834,0","3,3,3,3,3,3,3",0,0,0,0,0,0
40071,furniture-10040071,400,201,"15,9","0,0,0,0,0,0",0,0,furniture-20040071,"Eight_glass_01,Eight_glass_04,Eight_glass_01,Eight_glass_04,Eight_glass_02,Eight_glass_05,Eight_glass_01,Eight_glass_04,Eight_glass_01,Eight_glass_04,Eight_glass_01,Eight_glass_04,Eight_glass_02,Eight_glass_05,Eight_glass_01,Eight_glass_04,Eight_glass_01,Eight_glass_04","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","-5.724,1.113,-4.734|-5.724,5.597,-3.681|-3.649,1.113,-4.734|-3.649,5.597,-3.681|-2.615,1.04,-3.848|-2.615,5.647,-2.899|-1.564,1.061,-3.952|-1.564,5.547,-2.92|0.511,1.061,-3.952|0.511,5.547,-2.92|2.596,1.055,-3.952|2.596,5.555,-3.003|3.621,1.04,-4.077|3.621,5.647,-3.128|4.64,1.113,-4.734|4.64,5.597,-3.681|6.715,1.113,-4.734|6.715,5.597,-3.681","2,2,2,2,4,4,2,2,2,2,2,2,4,4,2,2,2,2",0,0,0,"7,6,0",0,0
40072,furniture-10040072,400,201,"29,0","7,10,0,0,0,0",0,0,furniture-20040072,"Eight_door_01,Eight_door_02,Eight_door_03","1,1,1","20,0,0","0.313,-0.828,2.257|0.313,-0.828,2.257|-1.658,0,2.539","2,2,1",104,"*-4.638,5.492,0.000",0,0,0,0
40073,furniture-10040073,400,201,"18,7","0,0,0,0,0,0",0,0,furniture-20040073,"Eight_tube,Eight_tube,Eight_tube,Eight_tube,Eight_tube,Eight_tube,Eight_carpet_01,Eight_carpet_02,Eight_carpet_04,Eight_carpet_04,Eight_carpet_03,Eight_line","1,1,1,1,1,1,1,1,1,1,1,1","0,0,0,0,0,0,0,0,0,0,0,0","-4.056,2.899,1.627|-4.056,2.899,-0.323|-0.188,2.899,1.627|-0.188,2.899,-0.323|3.712,2.899,1.627|3.712,2.899,-0.323|-2.492,1.071,-3.692|2.117,1.071,-3.692|-5.37,1.071,-5.432|4.952,1.071,-5.432|-2.232,0.727,-4.098|0.177,0.717,-4.098","2,2,2,2,2,2,1,1,1,1,1,1",0,0,0,0,0,0
40074,furniture-10040074,400,302,"23,16","1,1,1,1,1,0",0,0,furniture-20040074,Eight_screen,1,5,"0,0,0",3,104,"*-4.743,11.291,0.000",0,0,0,0
40076,furniture-10040076,400,302,"2,9","3,10,0,0,0,0",0,0,furniture-20040076,Mechanicalarm1,2,0,"0,-1.971,0",3,0,0,0,"2,4,0",0,0
40077,furniture-10040077,400,201,"15,10","2,2,0,0,0,0",0,0,furniture-20040077,Mechanicalarm2,2,0,"0.271,-0.277,0",2,0,0,0,"2,4,0",0,0
40078,furniture-10040078,400,201,"0,4","7,4,0,0,0,0",0,0,furniture-20040078,"Eight_store_01,Eight_store_02,Eight_store_03","1,1,1","0,15,5","-0.459,0.292,0.605|0.052,-0.094,0.605|-0.115,0.083,0.605","2,2,2",87111,"*1.429,0.171,1.992",0,0,0,0
40079,furniture-10040079,400,201,"31,4","0,0,0,0,0,0",0,0,furniture-20040079,"Eight_entry_01,Eight_entry_02","1,1","15,0","-0.396,3.722,-2.19|-0.396,3.722,-2.19","2,2",0,0,0,0,0,0
40080,furniture-10040080,400,101,0,"1,1,1,1,1,0",0,0,furniture-20040080,Nine_Capture_floor,1,0,"0,0,0",1,0,0,m_room_operation,0,0,0
40081,furniture-10040081,400,301,0,"1,1,1,1,1,0",0,0,furniture-20040081,Nine_Capture_wall,1,0,"0,0,0",3,0,0,0,0,0,0
40082,furniture-10040082,400,201,"12,14","0,0,0,0,0,0",0,0,furniture-20040082,"Nine_Front_up01,Nine_Front_up02,Nine_Front_up03,Nine_Front_up04,Nine_Front_low01,Nine_Front_low02,Nine_Front_low03,Nine_Front_low04,Nine_Front_low05,Nine_Front_low06","1,1,1,1,1,1,1,1,1,1","0,0,0,0,0,0,0,0,0,0","-2.012,3.024,0|2.591,3.024,0|7.195,3.024,0|-2.106,2.346,1.647|-3.764,-0.792,-0.386|-1.46,-0.792,-0.386|0.845,-0.792,-0.386|3.139,-0.792,-0.386|5.443,-0.792,-0.386|7.747,-0.792,-0.386","2,2,2,2,2,2,2,2,2,2",0,0,0,0,0,0
40083,furniture-10040083,400,102,"7,10","0,0,0,0,0,0",0,0,furniture-20040083,"Nine_carpet_01,Nine_carpet_02","1,1","0,0","0,0,0|5.422,0,2.158","2,2",0,0,0,0,0,0
40084,furniture-10040084,400,201,"28,2","7,12,0,0,0,0",0,0,furniture-20040084,"Nine_mechineB_01_A,Nine_mechineB_01_B,Nine_mechineB_02_A,Nine_mechineB_02_B,Nine_mechineB_03,Nine_mechineB_04","1,1,1,1,1,1","0,0,0,0,0,15","-0.928,-0.261,3.274|-0.928,-0.261,0.98|0.157,0.615,1.221|0.157,0.615,3.525 |0.147,0.031,-0.07|-1.283,-0.813,1.773","4,4,1,1,2,2",0,0,0,0,0,0
40101,furniture-10040101,299,299,0,"3,4,0,0,0,0",1000,100003,furniture-20040101,"SP_CatHouseLabel04,SP_CatHouseBase","1,1","2,0","0.16,0.58,0|0,0,0","2,2",0,0,0,"3,3,3",2101,0
40102,furniture-10040102,299,299,0,"3,4,0,0,0,0",1000,100003,furniture-20040102,"SP_CatHouseLabel05,SP_CatHouseBase","1,1","2,0","0.16,0.58,0|0,0,0","2,2",0,0,0,"3,3,3",2102,0
40103,furniture-10040103,299,299,0,"3,4,0,0,0,0",1000,100003,furniture-20040103,"SP_CatHouseLabel01,SP_CatHouseBase","1,1","2,0","0.16,0.58,0|0,0,0","2,2",0,0,0,"3,3,3",2103,0
40104,furniture-10040104,299,299,0,"3,4,0,0,0,0",1000,100003,furniture-20040104,"SP_CatHouseLabel03,SP_CatHouseBase","1,1","2,0","0.16,0.58,0|0,0,0","2,2",0,0,0,"3,3,3",2104,0
40105,furniture-10040105,299,299,0,"3,4,0,0,0,0",1000,100003,furniture-20040105,"SP_CatHouseLabel02,SP_CatHouseBase","1,1","2,0","0.16,0.58,0|0,0,0","2,2",0,0,0,"3,3,3",2105,0
40201,furniture-10040201,299,299,0,"3,4,0,0,0,0",1000,100003,furniture-20040201,"SP_DogHouseLabel01,SP_DogHouseBase","1,1","2,0","0.16,0.58,0|0,0,0","2,2",0,0,0,"3,3,3",2201,0
40202,furniture-10040202,299,299,0,"3,4,0,0,0,0",1000,100003,furniture-20040202,"SP_DogHouseLabel06,SP_DogHouseBase","1,1","2,0","0.16,0.58,0|0,0,0","2,2",0,0,0,"3,3,3",2202,0
40203,furniture-10040203,299,299,0,"3,4,0,0,0,0",1000,100003,furniture-20040203,"SP_DogHouseLabel03,SP_DogHouseBase","1,1","2,0","0.16,0.58,0|0,0,0","2,2",0,0,0,"3,3,3",2203,0
40204,furniture-10040204,299,299,0,"3,4,0,0,0,0",1000,100003,furniture-20040204,"SP_DogHouseLabel05,SP_DogHouseBase","1,1","2,0","0.16,0.58,0|0,0,0","2,2",0,0,0,"3,3,3",2204,0
40205,furniture-10040205,299,299,0,"3,4,0,0,0,0",1000,100003,furniture-20040205,"SP_DogHouseLabel04,SP_DogHouseBase","1,1","2,0","0.16,0.58,0|0,0,0","2,2",0,0,0,"3,3,3",2205,0
40206,furniture-10040206,299,299,0,"3,2,0,0,0,0",1000,100003,furniture-20040206,"SP_DogHouseLabel07,SP_DogHouseBase","1,1","2,0","0.16,0.58,0|0,0,0","2,0",0,0,0,"3,3,3",3049,0
40401,furniture-10040401,299,299,0,"3,2,0,0,0,0",1000,100003,furniture-20040401,pet_bird_pigeon,1,0,"0,0,0",2,104,"*0.171,1.2,0.000",0,0,3033,0
40402,furniture-10040402,299,299,0,"3,2,0,0,0,0",1000,100003,furniture-20040402,pet_bird_sparrow,1,0,"0,0,0",2,104,"*0.16,1.7,0.000",0,0,3034,0
40403,furniture-10040403,299,299,0,"3,2,0,0,0,0",1000,100003,furniture-20040403,pet_bird_asiootus,1,0,"0,0,0",2,104,"*0.171,1.7,0.000",0,0,3035,0
40404,furniture-10040404,299,299,0,"3,2,0,0,0,0",1000,100003,furniture-20040404,pet_bird_parrot,1,0,"0,0,0",2,104,"*0.16,1.75,0.000",0,0,3036,0
40405,furniture-10040405,299,299,0,"3,2,0,0,0,0",1000,100003,furniture-20040405,pet_bird_eagle,1,0,"0,0,0",2,104,"*0.171,1.65,0.000",0,0,3037,0
40501,furniture-10040501,299,299,0,"3,2,0,0,0,0",1000,100003,furniture-20040501,sppet_sp4,1,0,"0,-0.052,0",2,104,"*0.642,2.248,0.000",0,0,3044,0
