id,name,action_order,action_delay,action_playspeed,creation_order,creation_delay,creation_afterdeath,sound_order,sound_delay,effect_order,effect_delay,effect_duration,stop_time_speed,stop_time_delay,stop_time_duration,move_order,move_delay,summon_order,summon_delay,voice_order,voice_delay,scene_order,scene_play_speed,scene_delay,scene_transition,avg_order,avg_delay,bgm_order,bgm_delay,camera_order,camera_delay,camera_duration
12065,斯提克斯雷暴Ⅱ,s,0,100,7182|718101|718102|718103|718104|718105|718106|718201|718202|718203|718204|718205|718206,45|45|55|60|65|70|50|45|55|60|65|70|50,,,,3(StyxBoss;차지 라이트닝;Electrical Storm;Styx),0,1,,,,,,,,,,,,,,,,,,,,
12066,斯提克斯雷暴Ⅲ,s,0,100,7182|718101|718102|718103|718104|718105|718106|718201|718202|718203|718204|718205|718206|718301|718302|718303|718304|718305|718306,45|45|55|60|65|70|50|45|55|60|65|70|50|45|55|60|65|70|50,,,,3(StyxBoss;차지 라이트닝;Electrical Storm;Styx),0,1,,,,,,,,,,,,,,,,,,,,
12067,斯提克斯雷暴Ⅳ,s,0,100,7182|718101|718102|718103|718104|718105|718106|718201|718202|718203|718204|718205|718206|718301|718302|718303|718304|718305|718306|718401|718402|718403|718404|718405|718406,45|45|55|60|65|70|50|45|55|60|65|70|50|45|55|60|65|70|50|45|55|60|65|70|50,,,,3(StyxBoss;차지 라이트닝;Electrical Storm;Styx),0,1,,,,,,,,,,,,,,,,,,,,
12068,威廉待机,attack,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12069,威廉召唤lv1,,,,7192|7193|7194|7195,0|0|0|0,,,,,,,,,,,,,,,,,,,,,,,,,,
12070,威廉召唤lv2,,,,7200|7201|7202,0|0|0,,,,,,,,,,,,,,,,,,,,,,,,,,
12071,威廉逃跑lv1,move|move,0|21,100|100,,,,,,,,,,,,1703,0,,,,,,,,,,,,,,,
12072,威廉待机lv2,wait2,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12073,威廉近身检测lv1,,,,7203,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12074,威廉召唤lv3,,,,7209|7210|7211,0|0|0,,,,,,,,,,,,,,,,,,,,,,,,,,
12075,威廉逃跑lv2,wait3|move|move,0|11|31,200|100|100,,,,,,,,,,,,1704,11,,,,,,,,,,,,,,,
12076,威廉近身检测lv2,,,,7216,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12077,威廉逃跑lv3,wait3|move|move,0|11|31,200|100,,,,,,,,,,,,1706,11,,,,,,,,,,,,,,,
12078,威廉逃跑lv4,move,0,100,,,,,,,,,,,,1707,0,,,,,,,,,,,,,,,
12079,威廉受伤,die,11,100,,,,,,,,,,,,1710|1711,0|61,,,,,,,,,,,,,,,
12080,威廉召唤lv4,,,,7218|7219|7220|7221,0|0|0|0,,,,,,,,,,,,,,,,,,,,,,,,,,
12101,鹗视虎普攻机枪,attack,0,100,7223|7223|7223|7223|7224|7224|7224|7224,0|3|7|10|0|3|7|10,,,,,,,,,,,,,,,,,,,,,,,,,,
12102,鹗视虎螺旋丸,s4star|s4end,60|150,100,7277,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12103,鹗视虎狂暴,sstar|send|sstar|send,0|133|170|303,100,7281|7281|7281|7281|7281,45|105|165|225|285,,,,,,,,,,,,,,,,,,,,,,,,,,
12104,威廉待机,attack,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12105,威廉护卫部队-保镖,,,,7282|7283,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,
12106,威廉护卫部队-军方,,,,7284,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12107,威廉护卫部队-涅托,,,,7285|7286|7287,0|0|0,,,,,,,,,,,,,,,,,,,,,,,,,,
12108,威廉狂暴,,,,7288,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12109,缇普攻,attack,0,100,7289|7290,12|25,,,,,,,,,,,,,,,,,,,,,,,,,,
12110,缇贯穿伤害,s|mov1|s3,0|24|30,120|120|100,7295|7295|7295|7295|7295|8131|8145,70|73|76|79|82|0|70,,,,,,,,,,1009,25,,,,,,,,,,,,,,,
12111,缇必杀斩击,s4|s5,0|25,100|100,7291|8142|8147|4062|4063,90|90|85|0|21,,,,,,,,,,1006,60,,,,,,,,,,,,,,,
12112,M16A1手榴弹,skill,0,100,7292,40,,BT_grenade_woosh,35,,,,,,,,,,,,,,,,,,,,,,,
12113,鹗视虎范围检测,,,,7294,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12114,铁血天团-稻草人,sp1|sp2|sp3,1|42|106,100|100|100,5517|54404|54304|54405|54305|54406|54306|54407|54307|54408|54308|54409|54309|54404|54304|54405|54305|54406|54306|54407|54307|54408|54308|54409|54309|54404|54304|54405|54305|54406|54306|54407|54307|54408|54308|54409|54309|54404|54304|54405|54305|54406|54306|54407|54307|54408|54308|54409|54309|54404|54304|54405|54305|54406|54306|54407|54307|54408|54308|54409|54309|54404|54304|54406|54306|54408|54308|54405|54305|54407|54307,44|44|44|48|48|52|52|56|56|60|60|64|64|68|68|72|72|76|76|80|80|84|84|88|88|92|92|96|96|100|100|104|104|108|108|112|112|116|116|120|120|124|124|128|128|132|132|136|136|140|140|144|144|148|148|152|152|156|156|160|160|164|164|168|168|172|172|176|176|180|180|184|184,,ani_daocaoren,41,,,,,,,,,,,,,,,,,,,,,,,
12115,铁血天团-行裁者,103|s,0|81,100|100,4062|4063|60008|60015|60017,0|43|88|88|0,,BT_BOSS_skill|ani_guizishou|stop_cutin,23|83|89,,,,,,,,,,,,,,,,,,,,,,,
12116,铁血天团-猎手,sp2|sp2|sp2|sp2|sp2|sp2|sp2|sp2|sp2|sp2|sp2|sp2,0|10|20|30|40|50|60|70|80|90|100|110,100|100|100|100|100|100|100|100|100|100|100|100,5449|544901|5450|545001,0|0|4|4|10|10|14|14|20|20|24|24|30|30|34|34|40|40|44|44|50|50|54|54|60|60|64|64|70|70|74|74|80|80|84|84|90|90|94|94|100|100|104|104|110|110|114|114,,,,,,,,,,,,,,,,,,,,,,,,,,
12117,铁血天团-破坏者,BOSSSPA|BOSSSPB,0|41,100|100,105575,86,,ani_pohuaizhe|stop_cutin|BT_Sabotager_Fire,40|49|86,,,,,,,,,,,,,,,,,,,,,,,
12118,铁血天团-建筑师,bossskillactive|s,0|41,100|100,5621|5622|5625,58|60|90,,ani_jianzhushi|stop_cutin|BT_boss9_skill_1,40|49|60,,,,,,,,,,,,,,,,,,,,,,,
12119,铁血天团-梦想家,skill1|skill2,1|50,100|150,3705|370601|370603,52|56|56,,ani_mengxiangjia|stop_cutin,40|49,,,,,,,812|813|814,40|52|111,,,,,,,,,,,,,,,
12120,铁血天团-计量官,skillready|bossskill2,1|40,100|100,568702|5687|568701|5688|568703,64|64|64|82|82,,ani_jiliangguan|stop_cutin,40|49,,,,,,,,,,,,,,,,,,,,,,,
12121,铁血天团-法官,attack2|spattack,1|40,100|100,5770|5771|5771|5771|5771|577211,76|77|78|79|80|81,,ani_faguan|stop_cutin,40|49,,,,,,,820|235|236,69|76|77,,,,,,,,,,,,,,,
12122,露尼西亚普攻,attack,0,100,7298,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12123,露尼西亚溯光蝴蝶,s2,0,100,7300|7301|7302,50|50|50,,,,,,,,,,,,,,,,,,,,,,,,,,
12124,露尼西亚光棘投掷,s3,0,100,7303,60,,,,,,,,,,,,,,,,,,,,,,,,,,
12125,露尼西亚宿命终章,s,0,70,7319|7320|7321|7304,60|60|60|120,,,,3(BossLunasia;숙명 종장;Destiny Epilogue;Lunasia),1,1,,,,,,,,,,,,,,,,,,,,
12126,露尼西亚问道过去,s,0,100,7306,80,,,,,,,,,,,,,,,,,,,,,,,,,,
12127,露尼西亚问道现在,s,0,100,7307,80,,,,,,,,,,,,,,,,,,,,,,,,,,
12128,露尼西亚问道未来,s,0,100,7308,80,,,,,,,,,,,,,,,,,,,,,,,,,,
12129,露尼西亚-First,s|sp,0|30,100|100,7309|7310|7311,0|40|35,,,,,,,,,,,,,,,,,,,,-Lunasia-Past,25,BGM_ev2412_ED,0,,,
12130,露尼西亚-Second,s|sp,0|30,100|100,7312|7313|7311,0|40|35,,,,,,,,,,,,,,,,,,,,-Lunasia-Now,25,,,,,
12131,露尼西亚-Third,s|sp,0|30,100|100,7318|7315|7311,0|40|35,,,,,,,,,,,,,,,,,,,,-Lunasia-Future,25,,,,,
12132,露尼西亚宿命交织,s|sp|die,0|60|120,70|50|30,7319|7320|7321,60|60|60,,,,3(Lunasia;숙명 교차;Destiny Interweave;Lunasia),61,1,0,0,240,,,,,,,,,,,-Lunasia-LastGain,60,,,,,
12133,露尼西亚终末打击-404,s,0,70,7319|7320|7321|7304|7322|7323|7324|7325|7326|7327|7328|7329|7330,60|60|60|120|31|41|51|61|135|135|135|135|135,,,,,,,0,0,180,,,,,,,,,,,-Lunasia-LastBattle,30,,,,,
12134,露尼西亚-忤逆,,,,7333|7334|7335|7336|7337,70|80|90|100|160,,,,,,,0,50,180,,,,,,,,,,,-Lunasia-LastBegin,55,,,,,
12135,露尼西亚-AR,,,,7338|7339|7340|7341|7342,70|80|90|100|160,,,,,,,0,50,225,,,,,,,,,,,-Lunasia-Last,55,,,,,
12136,露尼西亚-格里芬,,,,7343|7344|7345|7346|7347,70|80|90|100|160,,,,,,,0,50,225,,,,,,,,,,,-Lunasia-LastAce,55,,,,,
12137,露尼西亚普攻-时停,wait,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12201,梦想家开场后跳,jump,1,100,386,61,,Agent_SKILL1_JP_0,0,,,,,,,1712,26,,,,,,,,,,,,,,,
12202,梦想家狙击,1,0,100,7401,0,,BT_pistol,0,,,,,,,,,,,,,,,,,,,,,,,
12203,梦想家狂暴,1,0,100,7402,0,,BT_pistol,0,,,,,,,,,,,,,,,,,,,,,,,
12204,破坏者炮击,1,0,100,7403|7404,0|10,,,,,,,,,,,,,,,,,,,,,,,,,,
12205,精英破坏者轰炸,102|103,80|164,200|100,7406,180,,,,,,,,,,204|205|206,164|174|274,,,,,,,,,,,,,,,
12206,梦想家召唤,,,,7408,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12207,末日魔犬普攻,1,0,200,7409|7410,0|2,,,,,,,,,,,,,,,,,,,,,,,,,,
12208,梦想家近身检测,,,,7411,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12209,梦想家狂暴,1,300,100,7402,300,,BT_pistol,0,,,,,,,,,,,,,,,,,,,,,,,
12210,计量官普攻,1,0,100,7412|7412|35|35,0|5|0|5,,,,,,,,,,,,,,,,,,,,,,,,,,
12211,建筑师普攻,1,60,100,7413,0,,MissileExplo,90,,,,,,,,,,,,,,,,,,,,,,,
12212,代理人普攻,attack,1,100,7419|7420|7421|7422|7423|7424,0|3|7|10|0|2,,,,,,,,,,,,,,,,,,,,,,,,,,
12213,行裁者普攻,spattack2,0,100,7425|7426,5|7,,,,,,,,,,,,,,,,,,,,,,,,,,
12214,猎手普攻,1,0,100,7427|7428,0|4,,BT_pistol,0,,,,,,,,,,,,,,,,,,,,,,,
12215,炼金术士普攻,skillposs1|skill|skillposs2,1|41|100,100|100|100,7429|7429|7429,48|60|72,,ani_lianjinshushi,40,,,,,,,,,,,,,,,,,,,,,,,
12216,炼金术士伤害,,,,7430,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12217,法官嘲讽,104,0,100,7431,45,,,,,,,,,,,,,,,,,,,,,,,,,,
12218,魇渊夕来普攻,1,0,100,7432|7433|7434|7435|7436|7437|7438,5|11|8|5|11|8|8,,,,,,,,,,,,,,,,,,,,,,,,,,
12219,魇渊夕来禁锢,1,300,100,7439,30,,BT_pistol,0,,,,,,,,,,,,,,,,,,,,,,,
12220,梦想家假普攻,wait,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13001,M16A1普攻,attack,0,100,7190|7191|7191|7189|140|140,0|2|4|0|0|2,,BT_AK|BT_AK|BT_AK,0|3|6,,,0,,,,,,,,,,,,,,,,,,,,
13002,喙尾气,,,,7199,0,,,,,,,,,,,,,,,,,,,,,,,,,,
13003,M16A1手榴弹,skill,0,100,7204|7206|7207,40|41|42,,BT_grenade_woosh,35,,,,,,,,,,,,,,,,,,,,,,,
13004,M16A1大招,skill4x,42,100,7212,122,,,,3(M16A1_Boss;죽음의 그늘;Shadow Of Death;M16A1)|10(M16A1_Boss;0;0),1|41,1|90,0,0,40,,,,,,,,,,,,,,,,,
13005,M16A1追杀威廉,move|move|SP|move,0|20|41|61,100|100|100|100,7217,0,,,,,,,,,,1708|1709,0|61,,,,,,,,,,,,,,,
13101,喙左侧过来,SP|move|move|move|move|move|move|move|SP|move|SP|move|SP|move|SP|move|SP|move|SP|SP|move|SP|move|SP|move|SP|move|SP,0|5|10|15|20|25|30|35|40|45|50|55|60|65|70|75|80|85|90|95|100|105|110|115|120|125|130|135|140|145|150|155|160|165|170|175,100|100|100|100|100|100|100|100|100|100|100|100|100|200|200|200|200|200|200|200|200|200|200|200|200|200,7197|7198,0|0,,,,,,,,,,1701|1702,0|40,,,,,,,,,,,,,,,
13102,喙伤害,,,,7196,0,,,,,,,,,,,,,,,,,,,,,,,,,,
13103,威廉防护车移动,move,0,100,,,,,,,,,,,,1705,0,,,,,,,,,,,,,,,
13104,威廉防护车反馈,,,,7213,0,,,,,,,,,,,,,,,,,,,,,,,,,,
13105,威廉九头蛇反馈,,,,7215,0,,,,,,,,,,,,,,,,,,,,,,,,,,
13106,零态潮汐-开场炸力场,,,,7222,0,,BT_squad_bazooka,0,,,,,,,,,,,,,,,,,,,,,,,
13801,铁血自爆,1,0,100,556|557|555,15|15|15,,,,,,,,,,,,,,,,,,,,,,,,,,
20101,专注射击普攻,attack2,0,100,3|200701|7|2018|140|140|2022,0|2|4|0|0|2|0,,BT_AK|BT_AK|BT_AK,0|3|6,,,,,,,,,,,,,,,,,,,,,,,
36401,铁血m16普通,attack,0,100,83501|83501|83501|836|836|836,0|3|7|0|3|7,,,,,,,,,,,,,,,,,,,,,,,,,,
36591,江崎布丁扔红雷,skill1,0,100,106131,21,,,,,,,,,,,,,,,,,,,,,,,,,,
36601,江崎布丁扔黑雷,skill1,0,100,106181,21,,,,,,,,,,,,,,,,,,,,,,,,,,
36701,岛村孝混乱,s3,0,100,106361,15,,,,,,,,,,,,,,,,,,,,,,,,,,
38601,恐怖机器人,move|move|move|move|attack|move|move|move|move|attack|move|move|move|move|attack|move|move|attack|attack,0|11|22|33|44|59|70|81|92|103|118|129|140|151|162|177|188|199|210,100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100,36501|36501|36501|238,49|107|167|205,,,,,,,,,,307|308|309|310,0|59|118|177,,,,,,,,,,,,,,,
39001,L9A1支援小队cutIn,attack,0,100,9784,30,,BT_squad_morta,29,,,,,,,,,,,,,,,,,,,,,,,
39002,L9A1普通攻击,2,0,100,9785,0,,,,,,,,,,,,,,,,,,,,,,,,,,
39003,L9A1主技能-白天,2,0,100,9787|5790,0|2,,,,,,,,,,,,,,,,,,,,,,,,,,
39004,L9A1主技能-夜晚,2,0,100,9791|5790,0|2,,,,,,,,,,,,,,,,,,,,,,,,,,
40001,灰熊新技能,0,-1,100,3321|3322|3323|3324|3320,0|0|0|0|0,,,,1,0,1,,,,,,,,,,,,,,,,,,,,
40318,精英破坏者轰炸,BOSSSPA|BOSSSPB,80|164,200|100,565|566|567|568|569|570|571|572|573|574|575|576|577|578|579|580|581|582|583|584|585|586|587|588|589|590|591|592|593|594|595|596|597|598|599|600|601|602|603|564|605|604|606|607,0|7|7|7|7|14|14|14|14|14|14|14|14|195|199|203|207|211|215|219|223|227|231|235|239|243|267|268|269|270|257|258|259|260|261|262|263|264|265|285|122|79|290|375,,BT_BOSS_skill|BT_Sabotager_Jump|BT_Sabotager_Fire,85|164|182,7(redshine)|7(redshine)|2(shakesrc)|3(DestroyerPlus;종말의 가이아;ROCKET LAUNCH;GAIA),115|87|280|110,10|10|100|1,0,112,270,204|205|206,164|174|274,,,,,,,,,,,,,,,
52691,狗被动召唤2,,,,55451,0,,,,,,,,,,,,,,,,,,,,,,,,,,
52692,狗被动召唤3,,,,55452,0,,,,,,,,,,,,,,,,,,,,,,,,,,
52693,狗被动召唤4,,,,55453,0,,,,,,,,,,,,,,,,,,,,,,,,,,
52694,狗被动召唤5,,,,55454,0,,,,,,,,,,,,,,,,,,,,,,,,,,
52695,狗主动召唤1,,,,55455,0,,,,,,,,,,,,,,,,,,,,,,,,,,
52696,狗主动召唤2,,,,55456,0,,,,,,,,,,,,,,,,,,,,,,,,,,
52697,狗主动召唤3,,,,55457,0,,,,,,,,,,,,,,,,,,,,,,,,,,
52698,狗主动召唤4,,,,55458,0,,,,,,,,,,,,,,,,,,,,,,,,,,
52699,狗主动召唤5,,,,55459,0,,,,,,,,,,,,,,,,,,,,,,,,,,
52901,联动显示,,,,555401,0,,,,,,,,,,,,,,,,,,,,,,,,,,
52902,工具人_N,,,,,,,,,,,,,,,,,1434,1,,,,,,,,,,,,,
54001,僵尸boss召唤小僵尸1,skill,0,100,2144|2150|2539|2540,0|4|1|11,,BT_zombie_roar|BT_zombie_roar|BT_zombie_roar,0|0|0,,,,,,,,,,,,,,,,,,,,,,,
54101,僵尸boss召唤小僵尸2,skill,0,100,2144|2150|2541|2542|2543,0|4|1|11|21,,BT_zombie_roar|BT_zombie_roar|BT_zombie_roar,0|0|0,,,,,,,,,,,,,,,,,,,,,,,
55150,维尔盾10,,,,58010,0,,,,9,0,30,,,,,,,,,,,,,,,,,,,,
55151,维尔盾1,,,,58011,0,,,,9,0,30,,,,,,,,,,,,,,,,,,,,
55152,维尔盾2,,,,58012,0,,,,9,0,30,,,,,,,,,,,,,,,,,,,,
55153,维尔盾3,,,,58013,0,,,,9,0,30,,,,,,,,,,,,,,,,,,,,
55154,维尔盾4,,,,58014,0,,,,9,0,30,,,,,,,,,,,,,,,,,,,,
55155,维尔盾5,,,,58015,0,,,,9,0,30,,,,,,,,,,,,,,,,,,,,
55156,维尔盾6,,,,58016,0,,,,9,0,30,,,,,,,,,,,,,,,,,,,,
55157,维尔盾7,,,,58017,0,,,,9,0,30,,,,,,,,,,,,,,,,,,,,
55158,维尔盾8,,,,58018,0,,,,9,0,30,,,,,,,,,,,,,,,,,,,,
55159,维尔盾9,,,,58019,0,,,,9,0,30,,,,,,,,,,,,,,,,,,,,
56501,彩蛋关场景载入,,,,5900,0,,,,,,,,,,,,,,,,,,,,,,,,,,
70001,AR工具人1,,,,,,,,,,,,,,,,,70001,0,,,,,,,,,,,,,
70002,AR工具人2,,,,,,,,,,,,,,,,,70002,0,,,,,,,,,,,,,
70003,AR工具人3,,,,,,,,,,,,,,,,,70003,0,,,,,,,,,,,,,
70004,AR工具人4,,,,,,,,,,,,,,,,,70004,0,,,,,,,,,,,,,
70005,SMG工具人1,,,,,,,,,,,,,,,,,70005,0,,,,,,,,,,,,,
70006,SMG工具人2,,,,,,,,,,,,,,,,,70006,0,,,,,,,,,,,,,
70007,SMG工具人3,,,,,,,,,,,,,,,,,70007,0,,,,,,,,,,,,,
70008,SMG工具人4,,,,,,,,,,,,,,,,,70008,0,,,,,,,,,,,,,
70009,RF工具人1,,,,,,,,,,,,,,,,,70009,0,,,,,,,,,,,,,
70010,RF工具人2,,,,,,,,,,,,,,,,,70010,0,,,,,,,,,,,,,
70011,RF工具人3,,,,,,,,,,,,,,,,,70011,0,,,,,,,,,,,,,
70012,RF工具人4,,,,,,,,,,,,,,,,,70012,0,,,,,,,,,,,,,
70013,HG工具人1,,,,,,,,,,,,,,,,,70013,0,,,,,,,,,,,,,
70014,HG工具人2,,,,,,,,,,,,,,,,,70014,0,,,,,,,,,,,,,
70015,HG工具人3,,,,,,,,,,,,,,,,,70015,0,,,,,,,,,,,,,
70016,HG工具人4,,,,,,,,,,,,,,,,,70016,0,,,,,,,,,,,,,
70017,MG工具人1,,,,,,,,,,,,,,,,,70017,0,,,,,,,,,,,,,
70018,MG工具人2,,,,,,,,,,,,,,,,,70018,0,,,,,,,,,,,,,
70019,MG工具人3,,,,,,,,,,,,,,,,,70019,0,,,,,,,,,,,,,
70020,MG工具人4,,,,,,,,,,,,,,,,,70020,0,,,,,,,,,,,,,
70021,SG工具人1,,,,,,,,,,,,,,,,,70021,0,,,,,,,,,,,,,
70022,SG工具人2,,,,,,,,,,,,,,,,,70022,0,,,,,,,,,,,,,
70023,SG工具人3,,,,,,,,,,,,,,,,,70023,0,,,,,,,,,,,,,
70024,SG工具人4,,,,,,,,,,,,,,,,,70024,0,,,,,,,,,,,,,
70025,下一场战斗每3秒赋予全队1层[耐性],,,,,,,,,,,,,,,,,70025,0,,,,,,,,,,,,,
70026,下一场战斗每3秒赋予全队1层[强化],,,,,,,,,,,,,,,,,70026,0,,,,,,,,,,,,,
70027,下一场战斗每6秒赋予伤害最高的人形1层[专注],,,,,,,,,,,,,,,,,70027,0,,,,,,,,,,,,,
70028,下一场战斗每6秒赋予伤害最高的人形1层[速射],,,,,,,,,,,,,,,,,70028,0,,,,,,,,,,,,,
70029,下一场战斗每6秒赋予伤害最高的人形1层[精密],,,,,,,,,,,,,,,,,70029,0,,,,,,,,,,,,,
70030,下一场战斗每6秒赋予伤害最高的人形1层[会心],,,,,,,,,,,,,,,,,70030,0,,,,,,,,,,,,,
70031,下一场战斗每6秒赋予威胁最高的敌人1层[破甲],,,,,,,,,,,,,,,,,70031,0,,,,,,,,,,,,,
70032,下一场战斗每6秒赋予威胁最高的敌人1层[震荡],,,,,,,,,,,,,,,,,70032,0,,,,,,,,,,,,,
70033,下一场战斗每6秒赋予威胁最高的敌人1层[点燃],,,,,,,,,,,,,,,,,70033,0,,,,,,,,,,,,,
70034,狙击妖精工具人-10,,,,,,,,,,,,,,,,,70034,0,,,,,,,,,,,,,
70035,迫击妖精工具人-10,,,,,,,,,,,,,,,,,70035,0,,,,,,,,,,,,,
70036,空袭妖精工具人-10,,,,,,,,,,,,,,,,,70036,0,,,,,,,,,,,,,
70037,迫击妖精,,,,70001|70017,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,
70038,空袭妖精,,,,70004|70005|70006|70007|70008|70009|70010|70011|70012|70013|70014|70015|70016,90|93|96|99|102|105|108|111|114|117|120|30|100,,,,,,,,,,,,,,,,,,,,,,,,,,
70039,妖精狙击-改10,,,,70018|70019,90|20,,BT_Sniper_skill_0,,,,,,,,,,,,,,,,,,,,,,,,
70040,(狙击)造成的伤害提高100%,,,,70021,5,,,,,,,,,,,,,,,,,,,,,,,,,,
70041,(狙击)对精英单位造成的伤害提高100%,,,,70022,5,,,,,,,,,,,,,,,,,,,,,,,,,,
70042,(狙击)间隔时间改为3秒,,,,70023,5,,,,,,,,,,,,,,,,,,,,,,,,,,
70043,(狙击)时为所有人形赋予[精密],,,,70024,5,,,,,,,,,,,,,,,,,,,,,,,,,,
70044,(狙击)时为目标赋予[破甲],,,,70025,5,,,,,,,,,,,,,,,,,,,,,,,,,,
70045,(狙击)对被(破甲)的目标造成的伤害提高100%,,,,70026,5,,,,,,,,,,,,,,,,,,,,,,,,,,
70046,(炮击)造成的伤害提高100%,,,,70027,5,,,,,,,,,,,,,,,,,,,,,,,,,,
70047,(炮击)对单编制敌人造成的伤害提高100%,,,,70028,5,,,,,,,,,,,,,,,,,,,,,,,,,,
70048,(炮击)间隔时间改为3秒,,,,70029,5,,,,,,,,,,,,,,,,,,,,,,,,,,
70049,(炮击)时为所有人形赋予[专注],,,,70030,5,,,,,,,,,,,,,,,,,,,,,,,,,,
70050,(炮击)时为目标赋予[震荡],,,,70031,5,,,,,,,,,,,,,,,,,,,,,,,,,,
70051,(炮击)对被(震荡)的目标造成的伤害提高100%,,,,70032,5,,,,,,,,,,,,,,,,,,,,,,,,,,
70052,(空袭)造成的伤害提高100%,,,,70033,5,,,,,,,,,,,,,,,,,,,,,,,,,,
70053,(空袭)对非精英敌人造成的伤害提高100%,,,,70034,5,,,,,,,,,,,,,,,,,,,,,,,,,,
70054,(空袭)间隔时间改为3秒,,,,70035,5,,,,,,,,,,,,,,,,,,,,,,,,,,
70055,(空袭)时为所有人形赋予[会心],,,,70036,5,,,,,,,,,,,,,,,,,,,,,,,,,,
70056,(空袭)时为目标赋予[点燃],,,,70037,5,,,,,,,,,,,,,,,,,,,,,,,,,,
70057,(空袭)对被(点燃)的目标造成的伤害提高100%,,,,70038,5,,,,,,,,,,,,,,,,,,,,,,,,,,
70058,每6秒为伤害最高和最低的人形赋予1层[强化]召唤物,,,,,,,,,,,,,,,,,70037,0,,,,,,,,,,,,,
70059,每6秒为生命最高和最低的人形赋予1层[耐性]召唤物,,,,,,,,,,,,,,,,,70038,0,,,,,,,,,,,,,
70060,每6秒为伤害最高和最低的人形赋予1层[会心]召唤物,,,,,,,,,,,,,,,,,70039,0,,,,,,,,,,,,,
70061,每6秒为伤害最高和最低的人形赋予1层[精密]召唤物,,,,,,,,,,,,,,,,,70040,0,,,,,,,,,,,,,
70062,每6秒为伤害最高和最低的人形赋予1层[速射]召唤物,,,,,,,,,,,,,,,,,70041,0,,,,,,,,,,,,,
70063,每6秒为伤害最高和最低的人形赋予1层[专注]召唤物,,,,,,,,,,,,,,,,,70042,0,,,,,,,,,,,,,
70064,召唤物-战斗开始时为所有敌人赋予1层[点燃]，随后每6秒为生命最高和最低的敌人赋予1层[点燃],,,,,,,,,,,,,,,,,70043,0,,,,,,,,,,,,,
70065,召唤物-战斗开始时为所有敌人赋予1层[震荡]，随后每6秒为火力最高和第二高的敌人赋予1层[震荡],,,,,,,,,,,,,,,,,70044,0,,,,,,,,,,,,,
70066,召唤物-战斗开始时为所有敌人赋予1层[破甲]，随后每6秒为生命最高和最低的敌人赋予1层[破甲],,,,,,,,,,,,,,,,,70045,0,,,,,,,,,,,,,
70067,额外获得一个同勇士效果提高100%，持续时间提高200%的buff,,,,,,,,,,,,,,,,,70046,0,,,,,,,,,,,,,
70068,持续期间每3秒赋予全队人形1层[专注],,,,,,,,,,,,,,,,,70047,0,,,,,,,,,,,,,
70069,额外获得一个同暴怒效果提高100%，持续时间提高200%的buff,,,,,,,,,,,,,,,,,70048,0,,,,,,,,,,,,,
70070,持续期间每3秒赋予全队人形1层[会心],,,,,,,,,,,,,,,,,70049,0,,,,,,,,,,,,,
70071,额外获得一个同盾甲效果提高100%，持续时间提高200%的buff,,,,,,,,,,,,,,,,,70050,0,,,,,,,,,,,,,
70072,持续期间每3秒赋予SG人形1层[耐性],,,,,,,,,,,,,,,,,70051,0,,,,,,,,,,,,,
70073,额外获得一个护盾效果提高50%，护盾期间额外获得10%免伤,,,,,,,,,,,,,,,,,70052,0,,,,,,,,,,,,,
70074,同时触发效果：每5秒进行一次检测，提高身上有护盾的人形20%回避，持续至护盾消失，给身上没有护盾的人形提供最大HP5%的护盾,,,,,,,,,,,,,,,,,70053,0,,,,,,,,,,,,,
70075,同时触发效果：10%额外免伤，持续60秒,,,,,,,,,,,,,,,,,70054,0,,,,,,,,,,,,,
70076,同时触发效果：所有人形获得20%最大生命的刚毅盾,,,,,,,,,,,,,,,,,70055,0,,,,,,,,,,,,,
70077,狙击妖精工具人-10,,,,,,,,,,,,,,,,,70056,0,,,,,,,,,,,,,
70078,迫击妖精,,,,70001|70017,150|0,,,,,,,,,,,,,,,,,,,,,,,,,,
70079,空袭妖精,,,,905|906|907|908|909|910|911|912|913|914|915|916|917,90|93|96|99|102|105|108|111|114|117|120|30|100,,,,,,,,,,,,,,,,,,,,,,,,,,
70080,空袭工具人,,,,,,,,,,,,,,,,,70057,0,,,,,,,,,,,,,
70081,炮击工具人,,,,,,,,,,,,,,,,,70058,0,,,,,,,,,,,,,
