id,type,name,enemy_info,code,maxlife,pow,hit,dodge,range,speed,number,angle,armor_piercing,armor,shield,rate,boss_hp,def,def_break,debuff_resistance,level,character,special_attack,normal_attack,passive_skill,effect_ratio,unable_buff_type,able_buff_id,voice,deployment_scale,recommend_description,hit_point,offset,lifebar_offset,enemy_illustration_id,location_offset,crit,crit_dmg,tenacity,danger
900527,1,enemy_character_type-20900527,默莉朵135昼战90,morridow_boss,100000,20,30,60,9,50,1,180,0,20,0,40,100000,6000,0,0,100,enemy_character_type-10900527,0,900107,"902325,902326,902327,902328,902329,902330,119029,407401,407407,407408,407409,407410,407411,119029,407302,119029,770042",1.0,,,"1,2,3",1.0,enemy_character_type-30900527,,,,154,,0,0,0,1000
900528,1,enemy_character_type-20900528,默莉朵135昼战110,morridow_boss,220000,40,50,60,9,50,1,180,0,50,0,40,220000,6000,0,0,100,enemy_character_type-10900528,0,900107,"902325,902326,902327,902328,902329,902330,119029,407401,407407,407408,407409,407410,407411,119029,407302,119029,770042",1.0,,,"1,2,3",1.0,enemy_character_type-30900528,,,,154,,0,0,0,1000
900529,1,enemy_character_type-20900529,尼梅兰【秃洞125】75,Nimeylan,46000,32,60,60,20,100,1,180,50,0,0,40,46000,800,0,0,100,enemy_character_type-10900529,0,755167,"755168,755171,755174,755175,755176,755177,755178,755179,755180,755181,755182,755185,119029,407302,119029,770042",1.0,,,"1,2,3",1.0,enemy_character_type-30900529,,,,155,,0,0,0,1000
900530,1,enemy_character_type-20900530,尼梅兰【秃洞125】95,Nimeylan,92000,42,80,60,20,100,1,180,50,0,0,40,92000,1200,0,0,100,enemy_character_type-10900530,0,755167,"755168,755171,755174,755175,755176,755177,755178,755179,755180,755181,755182,755185,119029,407302,119029,770042",1.0,,,"1,2,3",1.0,enemy_character_type-30900530,,,,155,,0,0,0,1000
900531,1,enemy_character_type-20900531,尼梅兰【秃洞125】130,Nimeylan,220000,52,50,60,20,100,1,180,50,0,0,40,220000,5000,0,0,100,enemy_character_type-10900531,0,755167,"755168,755171,755174,755175,755176,755177,755178,755179,755180,755181,755182,755185,119029,407302,119029,770042",1.0,,,"1,2,3",1.0,enemy_character_type-30900531,,,,155,,0,0,0,1000
900532,1,enemy_character_type-20900532,纱那80级,Nyto_mecha2,3500,26,30,30,20,100,1,180,50,0,0,40,3500,500,0,0,100,enemy_character_type-10900532,0,755278,"755276,755277,755279,755280,755281,755282,755283,755284,119029,407302,770042",1.0,,,"1,2,3",1.0,enemy_character_type-30900532,,,,206,,0,0,0,1000
900533,1,enemy_character_type-20900533,纱那100级,Nyto_mecha2,48000,42,50,50,20,100,1,180,50,0,0,40,48000,1500,0,0,100,enemy_character_type-10900533,0,755278,"755276,755277,755279,755280,755281,755282,755283,755284,119029,407302,770042",1.0,,,"1,2,3",1.0,enemy_character_type-30900533,,,,206,,0,0,0,1000
900534,1,enemy_character_type-20900534,纱那135级,Nyto_mecha2,150000,65,90,90,20,100,1,180,50,0,0,40,150000,3000,0,0,100,enemy_character_type-10900534,0,755278,"755276,755277,755279,755280,755281,755282,755283,755284,119029,407302,770042",1.0,,,"1,2,3",1.0,enemy_character_type-30900534,,,,206,,0,0,0,1000
900535,1,enemy_character_type-20900535,纱那150级夜,Nyto_mecha2,225000,85,120,120,20,100,1,180,50,0,0,40,225000,30000,0,0,100,enemy_character_type-10900535,0,755278,"755276,755277,755279,755280,755281,755282,755283,755284,119029,755308,755309,755310,755311,407302,770042",1.0,,,"1,2,3",1.0,enemy_character_type-30900535,,,,206,,0,0,0,1000
900536,1,enemy_character_type-20900536,甘拉狄135级,Pamzan_Final,320000,68,90,90,6,50,1,180,0,60,0,60,320000,99999,0,50,100,enemy_character_type-10900536,0,755288,"755287,755289,755290,755291,755292,755300,755301,755302,755303,119029,770042",0.8,,,"1,2",1.0,enemy_character_type-30900536,,,,207,,0,0,50,1000
900537,3,enemy_character_type-20900537,M4A1傀儡,M4A1_enemy,5000,46,48,44,9,100,1,180,15,0,0,79,0,99999,0,0,100,enemy_character_type-10900537,0,300301,,1.0,,,"1,2,3",1.0,enemy_character_type-30900537,,,,208,,0,0,0,0
900538,3,enemy_character_type-20900538,AR15傀儡,AR15_enemy,5000,50,49,50,9,100,1,180,15,0,0,77,0,99999,0,0,100,enemy_character_type-10900538,0,300301,,1.0,,,"1,2,3",1.0,enemy_character_type-30900538,,,,209,,0,0,0,0
900539,3,enemy_character_type-20900539,SOP2傀儡,M4 SOPMOD II_enemy,5000,48,50,44,9,100,1,180,15,0,0,78,0,99999,0,0,100,enemy_character_type-10900539,0,300301,,1.0,,,"1,2,3",1.0,enemy_character_type-30900539,,,,210,,0,0,0,0
900540,3,enemy_character_type-20900540,M16A1,M16A1Griffin,10000,47,46,48,9,100,1,180,15,0,0,75,0,99999,0,0,100,enemy_character_type-10900540,0,300301,,1.0,,,"1,2,3",1.0,enemy_character_type-30900540,,,,211,,0,0,0,1000
900541,1,enemy_character_type-20900541,娜希斯昼战45级,Narciss,18000,22,35,60,5,40,1,180,0,0,0,40,18000,400,0,0,100,enemy_character_type-10900541,0,900107,"902339,902340,902343,902346,902348,902350,902352,902353,902354,912355,922355,932355,942355,952355,962355,912340,922340,119029,407302,770042",1.0,,,"1,2,3",1.0,enemy_character_type-30900541,,,,109,,0,0,0,1000
900542,1,enemy_character_type-20900542,娜希斯昼战75级,Narciss,52000,28,40,90,5,40,1,180,0,0,0,40,52000,800,0,0,100,enemy_character_type-10900542,0,900107,"902339,902340,902343,902346,902348,902350,902352,902353,902354,912355,922355,932355,942355,952355,962355,912340,922340,119029,407302,770042",1.0,,,"1,2,3",1.0,enemy_character_type-30900542,,,,109,,0,0,0,1000
900543,1,enemy_character_type-20900543,娜希斯昼战100级,Narciss,115000,32,60,120,5,30,1,180,0,0,0,40,115000,2000,0,0,100,enemy_character_type-10900543,0,900107,"902339,902340,902343,902346,902348,902350,902352,902353,902354,912355,922355,932355,942355,952355,962355,912340,922340,902341,119029,407302,770042",1.0,,,"1,2,3",1.0,enemy_character_type-30900543,,,,109,,0,0,0,1000
900544,4,enemy_character_type-20900544,耶格尔150昼BOSS新,Ares,380000,52,60,30,20,30,1,180,20,120,0,40,0,99999,0,0,100,enemy_character_type-10900544,0,406304,"406301,406302,406320,406321,406303,406305,406306,406307,406308,406311,119029,755248,740089,770043",0.8,221,,"1,2",1.0,enemy_character_type-30900544,,,,80,,0,0,0,1000
900545,1,enemy_character_type-20900545,代理人70级,Agent,52000,35,50,20,14,30,1,180,0,0,0,40,52000,99999,0,0,100,enemy_character_type-10900545,0,402905,"402901,402915,402916,402917,402906,402907,402908,402918,119029,770044",1.0,,,"1,2,3",1.0,enemy_character_type-30900545,,,,185,,0,0,0,1000
900546,1,enemy_character_type-20900546,代理人115级,Agent,180000,55,80,30,14,30,1,180,0,0,0,40,180000,99999,0,0,100,enemy_character_type-10900546,0,402905,"402901,402915,402916,402917,402906,402907,402908,402918,119029,770044",1.0,,,"1,2,3",1.0,enemy_character_type-30900546,,,,185,,0,0,0,1000
900547,1,enemy_character_type-20900547,捕获Boss,BossNarciss,115000,32,60,120,5,30,1,180,0,0,0,40,115000,2000,0,0,100,enemy_character_type-10900547,0,750881,770042,1.0,,,"1,2,3",1.0,enemy_character_type-30900547,,,,215,,0,0,0,1000
900601,1,enemy_character_type-20900601,灰域BOSS140昼,Scarecrow,320000,160,180,120,5,60,1,180,0,0,0,60,320000,99999,0,0,100,enemy_character_type-10900601,0,300303,"120601,120602,120603,119029,770044",1.0,,,"1,2,3",1.0,enemy_character_type-30900601,,,,195,,0,0,0,1000
900602,1,enemy_character_type-20900602,灰域BOSS130夜,Scarecrow,260000,145,150,60,5,60,1,180,0,0,0,60,260000,99999,0,0,100,enemy_character_type-10900602,0,300303,"120601,120602,120603,119029,770044",1.0,,,"1,2,3",1.0,enemy_character_type-30900602,,,,195,,0,0,0,1000
900603,1,enemy_character_type-20900603,灰域BOSS140昼,BossArchitect,320000,95,60,60,6,40,1,180,0,0,0,55,320000,99999,0,0,100,enemy_character_type-10900603,0,300307,"120604,120605,120606,200303,119029,770044",1.55,,,"1,2,3",1.0,enemy_character_type-30900603,,,,196,,0,0,0,1000
900604,1,enemy_character_type-20900604,灰域BOSS130夜,BossArchitect,260000,95,50,40,6,40,1,180,0,0,0,55,260000,99999,0,0,100,enemy_character_type-10900604,0,300307,"120604,120605,120606,200303,119029,770044",1.55,,,"1,2,3",1.0,enemy_character_type-30900604,,,,196,,0,0,0,1000
900605,1,enemy_character_type-20900605,灰域BOSS140昼,Intruder,280000,210,100,80,5,60,1,180,0,0,0,60,280000,99999,0,0,100,enemy_character_type-10900605,7,300314,"120607,120608,120609,120610,119029,770044",0.9,,,"1,2,3",1.0,enemy_character_type-30900605,,,,197,,0,0,0,1000
900606,1,enemy_character_type-20900606,灰域BOSS130夜,Intruder,230000,180,80,60,5,60,1,180,0,0,0,60,230000,99999,0,0,100,enemy_character_type-10900606,7,300314,"120607,120608,120609,120610,119029,770044",0.9,,,"1,2,3",1.0,enemy_character_type-30900606,,,,197,,0,0,0,1000
900607,1,enemy_character_type-20900607,灰域BOSS140昼,DestroyerPlus,340000,180,90,60,20,50,1,180,80,0,0,40,340000,99999,0,0,100,enemy_character_type-10900607,0,300304,"120612,120613,120614,119029,770044",1.05,,,,1.0,enemy_character_type-30900607,,,,198,,0,0,0,1000
900608,1,enemy_character_type-20900608,灰域BOSS130夜,DestroyerPlus,280000,160,75,40,20,50,1,180,80,0,0,40,280000,99999,0,0,100,enemy_character_type-10900608,0,300304,"120612,120613,120614,119029,770044",1.05,,,,1.0,enemy_character_type-30900608,,,,198,,0,0,0,1000
900609,1,enemy_character_type-20900609,灰域BOSS140昼,Justice,360000,60,150,30,20,45,1,180,0,100,0,150,360000,99999,0,0,100,enemy_character_type-10900609,0,300327,"120615,120616,120618,120619,120620,200303,119029,770044",0.9400000000000001,,,"1,2,3",1.0,enemy_character_type-30900609,,,,199,,0,0,0,1000
900610,1,enemy_character_type-20900610,灰域BOSS130夜,Justice,300000,60,120,25,20,45,1,180,0,100,0,150,300000,99999,0,0,100,enemy_character_type-10900610,0,300327,"120615,120616,120618,120619,120620,200303,119029,770044",0.9400000000000001,,,"1,2,3",1.0,enemy_character_type-30900610,,,,199,,0,0,0,1000
900611,1,enemy_character_type-20900611,90,Justice,120000,40,100,10,20,45,1,180,0,80,0,150,120000,99999,0,0,100,enemy_character_type-10900611,0,300327,"120615,120616,120618,120619,120620,200303,119029,770044",0.9400000000000001,,,"1,2,3",1.0,enemy_character_type-30900611,,,,199,,0,0,0,1000
900612,1,enemy_character_type-20900612,125,Justice,260000,60,150,20,20,45,1,180,0,100,0,150,260000,99999,0,0,100,enemy_character_type-10900612,0,300327,"120615,120616,120618,120619,120620,200303,119029,770044",0.9400000000000001,,,"1,2,3",1.0,enemy_character_type-30900612,,,,199,,0,0,0,1000
900613,1,enemy_character_type-20900613,耶格尔90,Ares,85000,36,40,15,20,30,1,180,20,50,0,40,85000,99999,0,0,100,enemy_character_type-10900613,0,406304,"406301,406302,406320,406321,406303,406305,406306,406307,406308,406311,119029,740089,770043,220214",0.66,221,,"1,2",1.0,enemy_character_type-30900613,,,,80,,0,0,0,1000
900614,1,enemy_character_type-20900614,耶格尔125,Ares,240000,42,60,15,20,30,1,180,20,120,0,40,240000,99999,0,0,100,enemy_character_type-10900614,0,406304,"406301,406302,406320,406321,406303,406305,406306,406307,406308,406311,119029,740089,770043,220214",0.8,221,,"1,2",1.0,enemy_character_type-30900614,,,,80,,0,0,0,1000
900615,1,enemy_character_type-20900615,白色近战双90,Nyto_white,90000,62,250,15,9,50,1,180,20,60,0,35,90000,1500,0,0,100,enemy_character_type-10900615,0,404201,"200303,404200,404203,404204,404205,404212,404213,404215,404217,404218,404228,404216,404227,404219,404220,404221,404222,404208,404224,404210,404211,404230,119029,407302,755000,770042,220215,220216,220217",0.67,221,,"1,2",1.0,enemy_character_type-30900615,,,,51,,0,0,0,1000
900616,1,enemy_character_type-20900616,白色近战双子125,Nyto_white,220000,82,300,30,9,50,1,180,20,60,0,35,220000,2000,0,0,100,enemy_character_type-10900616,0,404201,"200303,404200,404203,404204,404205,404212,404213,404215,404217,404218,404228,404216,404227,404219,404220,404221,404222,404208,404224,404210,404211,404230,119029,407302,755000,770042,220215,220216,220217",0.67,221,,"1,2",1.0,enemy_character_type-30900616,,,,51,,0,0,0,1000
900617,2,enemy_character_type-20900617,黑色远程双子150,Nyto_black,220000,72,150,35,10,40,1,180,30,40,0,90,0,3000,0,0,100,enemy_character_type-10900617,0,404102,"200303,404101,404103,404104,404111,404112,404113,404114,404115,404126,404116,404129,404119,404120,404121,404122,404123,404124,404125,404126,119029,407302,755000,770042",0.54,221,,"1,2,3",1.0,enemy_character_type-30900617,,,,50,,0,0,0,1000
900618,1,enemy_character_type-20900618,载具60,Scarecrow,12500,30,50,35,5,60,1,180,0,0,0,60,12500,99999,0,0,100,enemy_character_type-10900618,0,300303,"120601,120602,120603,119029,770044",1.0,,,"1,2,3",1.0,enemy_character_type-30900618,,,,195,,0,0,0,1000
900619,1,enemy_character_type-20900619,载具105-75,Ares,42000,32,40,15,20,30,1,180,20,80,0,35,42000,99999,0,0,100,enemy_character_type-10900619,0,406304,"406301,406302,406320,406321,406303,406305,406306,406307,406308,406311,119029,740089,770043",0.8,221,,"1,2",1.0,enemy_character_type-30900619,,,,80,,0,0,0,1000
900620,1,enemy_character_type-20900620,载具90,Nyto_black,85000,40,60,20,10,40,1,180,40,40,0,90,85000,99999,0,0,100,enemy_character_type-10900620,0,404102,"200303,404128,404119,404120,404121,404122,404123,404124,404125,404132,119029,407302,770042",0.86,221,,"1,2",1.0,enemy_character_type-30900620,,,,50,,0,0,0,1000
900621,1,enemy_character_type-20900621,载具75-105,Justice,160000,46,120,30,20,45,1,180,0,80,0,150,160000,99999,0,0,100,enemy_character_type-10900621,0,300327,"402301,402302,402303,200303,770044",1.1,,,"1,2,3",1.0,enemy_character_type-30900621,,,,35,,0,0,0,1000
900622,1,enemy_character_type-20900622,载具90-120,Smasher,320000,52,60,30,12,30,1,180,20,0,0,50,320000,99999,0,0,100,enemy_character_type-10900622,0,755203,"755197,755199,755200,755201,755202,755204,755205,755206,755207,755208,755209,755210,755211,755212,755213,119029,740089",1.0,"221,756",,"1,2",1.0,enemy_character_type-30900622,,,,54,,0,0,0,1000
900623,1,enemy_character_type-20900623,载具140,Nimeylan,300000,62,120,60,20,100,1,180,50,0,0,40,300000,5000,0,0,100,enemy_character_type-10900623,0,755167,"755168,755171,755174,755175,755176,755177,755178,755179,755180,755181,755182,755185,119029,407302,119029,770042",1.0,,,"1,2,3",1.0,enemy_character_type-30900623,,,,155,,0,0,0,1000
910101,1,enemy_character_type-20910101,K2,K2_event,10000,0,0,15,100,0,1,0,0,0,0,0,10000,99999,0,0,100,enemy_character_type-10910101,0,700001,"700341,700342,700344,700901,700902,700903,700904,700905,700906,700907,700908,700909,700910,700911,700912,700913,700914,700915,700916,700917,700918,700919,700920,700921,700922,700923,700924,700925,700926,700927,700928,700929,700930,700215,700216",1.0,,,,1.0,enemy_character_type-30910101,,,,0,,0,0,0,0
910102,1,enemy_character_type-20910102,K2,K2_event,10000,0,0,15,100,0,1,0,0,0,0,0,10000,99999,0,0,100,enemy_character_type-10910102,0,700001,"700336,700337,700338,700339,700340,700343,700217,700218",1.0,,,,1.0,enemy_character_type-30910102,,,,0,,0,0,0,0
910103,1,enemy_character_type-20910103,K2,K2_event,10000,0,0,15,100,0,1,0,0,0,0,0,10000,99999,0,0,100,enemy_character_type-10910103,0,700001,"700331,700332,700333,700334,700335,700343",1.0,,,,1.0,enemy_character_type-30910103,,,,0,,0,0,0,0
910104,1,enemy_character_type-20910104,M950A,M950A_event,10000,0,0,15,100,0,1,0,0,0,0,0,10000,99999,0,0,100,enemy_character_type-10910104,0,700001,"700321,700322,700324,700901,700902,700903,700904,700905,700906,700907,700908,700909,700910,700911,700912,700913,700914,700915,700916,700917,700918,700919,700920,700921,700922,700923,700924,700925,700926,700927,700928,700929,700930,700215,700216",1.0,,,,1.0,enemy_character_type-30910104,,,,0,,0,0,0,0
910105,1,enemy_character_type-20910105,M950A,M950A_event,10000,0,0,15,100,0,1,0,0,0,0,0,10000,99999,0,0,100,enemy_character_type-10910105,0,700001,"700311,700312,700313,700314,700315,700316,700317,700318,700319,700320,700323,700217,700219",1.0,,,,1.0,enemy_character_type-30910105,,,,0,,0,0,0,0
910106,1,enemy_character_type-20910106,M950A,M950A_event,10000,0,0,15,100,0,1,0,0,0,0,0,10000,99999,0,0,100,enemy_character_type-10910106,0,700001,"700301,700302,700303,700304,700305,700306,700307,700308,700309,700310,700323",1.0,,,,1.0,enemy_character_type-30910106,,,,0,,0,0,0,0
910107,1,enemy_character_type-20910107,TMP,TMP_event,10000,0,0,15,100,0,1,0,0,0,0,0,10000,99999,0,0,100,enemy_character_type-10910107,0,700001,"700375,700376,700378,700901,700902,700903,700904,700905,700906,700907,700908,700909,700910,700911,700912,700913,700914,700915,700916,700917,700918,700919,700920,700921,700922,700923,700924,700925,700926,700927,700928,700929,700930,700215,700216",1.0,,,,1.0,enemy_character_type-30910107,,,,0,,0,0,0,0
910108,1,enemy_character_type-20910108,TMP,TMP_event,10000,0,0,15,100,0,1,0,0,0,0,0,10000,99999,0,0,100,enemy_character_type-10910108,0,700001,"700363,700364,700365,700366,700367,700368,700369,700370,700371,700372,700373,700374,700377,700217,700220",1.0,,,,1.0,enemy_character_type-30910108,,,,0,,0,0,0,0
910109,1,enemy_character_type-20910109,TMP,TMP_event,10000,0,0,15,100,0,1,0,0,0,0,0,10000,99999,0,0,100,enemy_character_type-10910109,0,700001,"700351,700352,700353,700354,700355,700356,700357,700358,700359,700360,700361,700362,700377",1.0,,,,1.0,enemy_character_type-30910109,,,,0,,0,0,0,0
910110,1,enemy_character_type-20910110,AEK999,AEK999_event,10000,0,0,15,100,0,1,0,0,0,0,0,10000,99999,0,0,100,enemy_character_type-10910110,0,700001,"700404,700405,700407,700901,700902,700903,700904,700905,700906,700907,700908,700909,700910,700911,700912,700913,700914,700915,700916,700917,700918,700919,700920,700921,700922,700923,700924,700925,700926,700927,700928,700929,700930,700215,700216",1.0,,,,1.0,enemy_character_type-30910110,,,,0,,0,0,0,0
910111,1,enemy_character_type-20910111,AEK999,AEK999_event,10000,0,0,15,100,0,1,0,0,0,0,0,10000,99999,0,0,100,enemy_character_type-10910111,0,700001,"700397,700398,700399,700400,700401,700402,700403,700406,700217,700221",1.0,,,,1.0,enemy_character_type-30910111,,,,0,,0,0,0,0
910112,1,enemy_character_type-20910112,AEK999,AEK999_event,10000,0,0,15,100,0,1,0,0,0,0,0,10000,99999,0,0,100,enemy_character_type-10910112,0,700001,"700390,700391,700392,700393,700394,700395,700396,700406",1.0,,,,1.0,enemy_character_type-30910112,,,,0,,0,0,0,0
910113,1,enemy_character_type-20910113,雷电,Thunder50_event,10000,0,0,15,100,0,1,0,0,0,0,0,10000,99999,0,0,100,enemy_character_type-10910113,0,700001,"700434,700435,700437,700901,700902,700903,700904,700905,700906,700907,700908,700909,700910,700911,700912,700913,700914,700915,700916,700917,700918,700919,700920,700921,700922,700923,700924,700925,700926,700927,700928,700929,700930,700215,700216",1.0,,,,1.0,enemy_character_type-30910113,,,,0,,0,0,0,0
910114,1,enemy_character_type-20910114,雷电,Thunder50_event,10000,0,0,15,100,0,1,0,0,0,0,0,10000,99999,0,0,100,enemy_character_type-10910114,0,700001,"700427,700428,700429,700430,700431,700432,700433,700436,700217,700222",1.0,,,,1.0,enemy_character_type-30910114,,,,0,,0,0,0,0
910115,1,enemy_character_type-20910115,雷电,Thunder50_event,10000,0,0,15,100,0,1,0,0,0,0,0,10000,99999,0,0,100,enemy_character_type-10910115,0,700001,"700420,700421,700422,700423,700424,700425,700426,700436",1.0,,,,1.0,enemy_character_type-30910115,,,,0,,0,0,0,0
910116,1,enemy_character_type-20910116,DJMAX困难,FAIL_boss,15000,80,40,5,8,50,1,180,10,0,0,45,15000,99999,0,0,100,enemy_character_type-10910116,0,403303,"109408,109409",9.0,221,,"1,2,3",1.0,enemy_character_type-30910116,,,,0,,0,0,0,0
910117,1,enemy_character_type-20910117,K2,K2,10000,0,0,15,100,0,1,0,0,0,0,0,10000,99999,0,0,100,enemy_character_type-10910117,0,700001,,1.0,,,,1.0,enemy_character_type-30910117,,,,0,,0,0,0,0
910118,1,enemy_character_type-20910118,M950A,M950A,10000,0,0,15,100,0,1,0,0,0,0,0,10000,99999,0,0,100,enemy_character_type-10910118,0,700001,,1.0,,,,1.0,enemy_character_type-30910118,,,,0,,0,0,0,0
910119,1,enemy_character_type-20910119,TMP,TMP,10000,0,0,15,100,0,1,0,0,0,0,0,10000,99999,0,0,100,enemy_character_type-10910119,0,700001,,1.0,,,,1.0,enemy_character_type-30910119,,,,0,,0,0,0,0
