mission_id,team_effect,month_team_count,team_count,mp,ammo,mre,part,duration,experience,expect_gun_level,get_gun_num,gun_n_pool,gun_1_pool,limit_guns,get_equip_num,equip_n_pool,equip_1_pool,limit_equips,draw_event_id
515009,33000,1,2,1000,1000,1000,1000,10000,50,120,5,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|207|119,,207|119,0,,,,1001
515010,34000,1,2,1000,1000,1000,1000,10000,50,120,5,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|207|119,,207|119,0,,,,1001
515011,35000,1,2,1000,1000,1000,1000,10000,50,120,5,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|207|119,,207|119,0,,,,1001
515012,36000,1,2,1000,1000,1000,1000,10000,50,120,5,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|207|119,,207|119,0,,,,1001
515013,20000,1,2,1000,1000,1000,1000,10000,50,120,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|207|119,,207|119,0,,,,1001
515014,21000,1,2,1000,1000,1000,1000,10000,50,120,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|207|119,,207|119,0,,,,1001
515015,22000,1,2,1000,1000,1000,1000,10000,50,120,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|207|119,,207|119,0,,,,1001
515016,23000,1,2,1000,1000,1000,1000,10000,50,120,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|207|119,,207|119,0,,,,1001
515017,24500,1,2,1000,1000,1000,1000,10000,50,120,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|207|119,,207|119,0,,,,1001
515018,26000,1,2,1000,1000,1000,1000,10000,50,120,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|207|119,,207|119,0,,,,1001
515019,28000,1,2,1000,1000,1000,1000,10000,50,120,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|207|119,,207|119,0,,,,1001
515020,29000,1,2,1000,1000,1000,1000,10000,50,120,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|207|119,,207|119,0,,,,1001
515021,30000,1,2,1000,1000,1000,1000,10000,50,120,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|207|119,,207|119,0,,,,1001
515022,31000,1,2,1000,1000,1000,1000,10000,50,120,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|207|119,,207|119,0,,,,1001
515023,32000,1,2,1000,1000,1000,1000,10000,50,120,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|207|119,,207|119,0,,,,1001
515024,33000,1,2,1000,1000,1000,1000,10000,50,120,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|207|119,,207|119,0,,,,1001
515025,23000,1,2,1000,1000,1000,1000,10000,50,120,5,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|207|119,,207|119,0,,,,1001
515026,24000,1,2,1000,1000,1000,1000,10000,50,120,5,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|207|119,,207|119,0,,,,1001
515027,25000,1,2,1000,1000,1000,1000,10000,50,120,5,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|207|119,,207|119,0,,,,1001
515028,26000,1,2,1000,1000,1000,1000,10000,50,120,5,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|207|119,,207|119,0,,,,1001
515029,27500,1,2,1000,1000,1000,1000,10000,50,120,5,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|207|119,,207|119,0,,,,1001
515030,29000,1,2,1000,1000,1000,1000,10000,50,120,5,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|207|119,,207|119,0,,,,1001
515031,31000,1,2,1000,1000,1000,1000,10000,50,120,5,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|207|119,,207|119,0,,,,1001
515032,32000,1,2,1000,1000,1000,1000,10000,50,120,5,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|207|119,,207|119,0,,,,1001
515033,33000,1,2,1000,1000,1000,1000,10000,50,120,5,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|207|119,,207|119,0,,,,1001
515034,34000,1,2,1000,1000,1000,1000,10000,50,120,5,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|207|119,,207|119,0,,,,1001
515035,35000,1,2,1000,1000,1000,1000,10000,50,120,5,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|207|119,,207|119,0,,,,1001
515036,36000,1,2,1000,1000,1000,1000,10000,50,120,5,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|207|119,,207|119,0,,,,1001
515037,20000,1,2,1000,1000,1000,1000,10000,50,120,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|207|119,,207|119,0,,,,1001
515038,21000,1,2,1000,1000,1000,1000,10000,50,120,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|207|119,,207|119,0,,,,1001
515039,22000,1,2,1000,1000,1000,1000,10000,50,120,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|207|119,,207|119,0,,,,1001
515040,23000,1,2,1000,1000,1000,1000,10000,50,120,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|207|119,,207|119,0,,,,1001
515041,24500,1,2,1000,1000,1000,1000,10000,50,120,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|207|119,,207|119,0,,,,1001
515042,26000,1,2,1000,1000,1000,1000,10000,50,120,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|207|119,,207|119,0,,,,1001
515043,28000,1,2,1000,1000,1000,1000,10000,50,120,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|207|119,,207|119,0,,,,1001
515044,29000,1,2,1000,1000,1000,1000,10000,50,120,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|207|119,,207|119,0,,,,1001
515045,30000,1,2,1000,1000,1000,1000,10000,50,120,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|207|119,,207|119,0,,,,1001
515046,31000,1,2,1000,1000,1000,1000,10000,50,120,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|207|119,,207|119,0,,,,1001
515047,32000,1,2,1000,1000,1000,1000,10000,50,120,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|207|119,,207|119,0,,,,1001
515048,33000,1,2,1000,1000,1000,1000,10000,50,120,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|207|119,,207|119,0,,,,1001
515501,23000,1,2,1000,1000,1000,1000,10000,50,120,5,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|207|119,,207|119,0,,,,1001
515502,24000,1,2,1000,1000,1000,1000,10000,50,120,5,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|207|119,,207|119,0,,,,1001
515503,25000,1,2,1000,1000,1000,1000,10000,50,120,5,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|207|119,,207|119,0,,,,1001
515504,26000,1,2,1000,1000,1000,1000,10000,50,120,5,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|207|119,,207|119,0,,,,1001
515505,27500,1,2,1000,1000,1000,1000,10000,50,120,5,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|207|119,,207|119,0,,,,1001
515506,29000,1,2,1000,1000,1000,1000,10000,50,120,5,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|207|119,,207|119,0,,,,1001
515507,31000,1,2,1000,1000,1000,1000,10000,50,120,5,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|207|119,,207|119,0,,,,1001
515508,32000,1,2,1000,1000,1000,1000,10000,50,120,5,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|207|119,,207|119,0,,,,1001
515509,33000,1,2,1000,1000,1000,1000,10000,50,120,5,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|207|119,,207|119,0,,,,1001
515510,34000,1,2,1000,1000,1000,1000,10000,50,120,5,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|207|119,,207|119,0,,,,1001
515511,35000,1,2,1000,1000,1000,1000,10000,50,120,5,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|207|119,,207|119,0,,,,1001
515512,36000,1,2,1000,1000,1000,1000,10000,50,120,5,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|207|119,,207|119,0,,,,1001
515513,20000,1,2,1000,1000,1000,1000,10000,50,120,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|207|119,,207|119,0,,,,1001
515514,21000,1,2,1000,1000,1000,1000,10000,50,120,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|207|119,,207|119,0,,,,1001
515515,22000,1,2,1000,1000,1000,1000,10000,50,120,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|207|119,,207|119,0,,,,1001
515516,23000,1,2,1000,1000,1000,1000,10000,50,120,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|207|119,,207|119,0,,,,1001
515517,24500,1,2,1000,1000,1000,1000,10000,50,120,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|207|119,,207|119,0,,,,1001
515518,26000,1,2,1000,1000,1000,1000,10000,50,120,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|207|119,,207|119,0,,,,1001
515519,28000,1,2,1000,1000,1000,1000,10000,50,120,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|207|119,,207|119,0,,,,1001
515520,29000,1,2,1000,1000,1000,1000,10000,50,120,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|207|119,,207|119,0,,,,1001
515521,30000,1,2,1000,1000,1000,1000,10000,50,120,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|207|119,,207|119,0,,,,1001
515522,31000,1,2,1000,1000,1000,1000,10000,50,120,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|207|119,,207|119,0,,,,1001
515523,32000,1,2,1000,1000,1000,1000,10000,50,120,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|207|119,,207|119,0,,,,1001
515524,33000,1,2,1000,1000,1000,1000,10000,50,120,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|207|119,,207|119,0,,,,1001
515525,23000,1,2,1000,1000,1000,1000,10000,50,120,5,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|207|119,,207|119,0,,,,1001
515526,24000,1,2,1000,1000,1000,1000,10000,50,120,5,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|207|119,,207|119,0,,,,1001
515527,25000,1,2,1000,1000,1000,1000,10000,50,120,5,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|207|119,,207|119,0,,,,1001
515528,26000,1,2,1000,1000,1000,1000,10000,50,120,5,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|207|119,,207|119,0,,,,1001
515529,27500,1,2,1000,1000,1000,1000,10000,50,120,5,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|207|119,,207|119,0,,,,1001
515530,29000,1,2,1000,1000,1000,1000,10000,50,120,5,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|207|119,,207|119,0,,,,1001
515531,31000,1,2,1000,1000,1000,1000,10000,50,120,5,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|207|119,,207|119,0,,,,1001
515532,32000,1,2,1000,1000,1000,1000,10000,50,120,5,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|207|119,,207|119,0,,,,1001
515533,33000,1,2,1000,1000,1000,1000,10000,50,120,5,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|207|119,,207|119,0,,,,1001
515534,34000,1,2,1000,1000,1000,1000,10000,50,120,5,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|207|119,,207|119,0,,,,1001
515535,35000,1,2,1000,1000,1000,1000,10000,50,120,5,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|207|119,,207|119,0,,,,1001
515536,36000,1,2,1000,1000,1000,1000,10000,50,120,5,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|207|119,,207|119,0,,,,1001
515537,20000,1,2,1000,1000,1000,1000,10000,50,120,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|207|119,,207|119,0,,,,1001
515538,21000,1,2,1000,1000,1000,1000,10000,50,120,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|207|119,,207|119,0,,,,1001
515539,22000,1,2,1000,1000,1000,1000,10000,50,120,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|207|119,,207|119,0,,,,1001
515540,23000,1,2,1000,1000,1000,1000,10000,50,120,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|207|119,,207|119,0,,,,1001
515541,24500,1,2,1000,1000,1000,1000,10000,50,120,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|207|119,,207|119,0,,,,1001
515542,26000,1,2,1000,1000,1000,1000,10000,50,120,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|207|119,,207|119,0,,,,1001
515543,28000,1,2,1000,1000,1000,1000,10000,50,120,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|207|119,,207|119,0,,,,1001
515544,29000,1,2,1000,1000,1000,1000,10000,50,120,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|207|119,,207|119,0,,,,1001
515545,30000,1,2,1000,1000,1000,1000,10000,50,120,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|207|119,,207|119,0,,,,1001
515546,31000,1,2,1000,1000,1000,1000,10000,50,120,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|207|119,,207|119,0,,,,1001
515547,32000,1,2,1000,1000,1000,1000,10000,50,120,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|207|119,,207|119,0,,,,1001
515548,33000,1,2,1000,1000,1000,1000,10000,50,120,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|207|119,,207|119,0,,,,1001
516001,23000,1,2,1000,1000,1000,1000,10000,50,120,5,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|207|119,,207|119,0,,,,1001
516002,24000,1,2,1000,1000,1000,1000,10000,50,120,5,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|207|119,,207|119,0,,,,1001
516003,25000,1,2,1000,1000,1000,1000,10000,50,120,5,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|207|119,,207|119,0,,,,1001
516004,26000,1,2,1000,1000,1000,1000,10000,50,120,5,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|207|119,,207|119,0,,,,1001
516005,27500,1,2,1000,1000,1000,1000,10000,50,120,5,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|207|119,,207|119,0,,,,1001
516006,29000,1,2,1000,1000,1000,1000,10000,50,120,5,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|207|119,,207|119,0,,,,1001
516007,31000,1,2,1000,1000,1000,1000,10000,50,120,5,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|207|119,,207|119,0,,,,1001
516008,32000,1,2,1000,1000,1000,1000,10000,50,120,5,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|207|119,,207|119,0,,,,1001
516009,33000,1,2,1000,1000,1000,1000,10000,50,120,5,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|207|119,,207|119,0,,,,1001
516010,34000,1,2,1000,1000,1000,1000,10000,50,120,5,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|207|119,,207|119,0,,,,1001
516011,35000,1,2,1000,1000,1000,1000,10000,50,120,5,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|207|119,,207|119,0,,,,1001
516012,36000,1,2,1000,1000,1000,1000,10000,50,120,5,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|207|119,,207|119,0,,,,1001
516013,20000,1,2,1000,1000,1000,1000,10000,50,120,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|207|119,,207|119,0,,,,1001
516014,21000,1,2,1000,1000,1000,1000,10000,50,120,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|207|119,,207|119,0,,,,1001
516015,22000,1,2,1000,1000,1000,1000,10000,50,120,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|207|119,,207|119,0,,,,1001
516016,23000,1,2,1000,1000,1000,1000,10000,50,120,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|207|119,,207|119,0,,,,1001
516017,24500,1,2,1000,1000,1000,1000,10000,50,120,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|207|119,,207|119,0,,,,1001
516018,26000,1,2,1000,1000,1000,1000,10000,50,120,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|207|119,,207|119,0,,,,1001
516019,28000,1,2,1000,1000,1000,1000,10000,50,120,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|207|119,,207|119,0,,,,1001
516020,29000,1,2,1000,1000,1000,1000,10000,50,120,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|207|119,,207|119,0,,,,1001
516021,30000,1,2,1000,1000,1000,1000,10000,50,120,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|207|119,,207|119,0,,,,1001
516022,31000,1,2,1000,1000,1000,1000,10000,50,120,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|207|119,,207|119,0,,,,1001
516023,32000,1,2,1000,1000,1000,1000,10000,50,120,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|207|119,,207|119,0,,,,1001
516024,33000,1,2,1000,1000,1000,1000,10000,50,120,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|207|119,,207|119,0,,,,1001
516501,23000,1,2,1000,1000,1000,1000,10000,50,120,5,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|207|119,,207|119,0,,,,1001
516502,24000,1,2,1000,1000,1000,1000,10000,50,120,5,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|207|119,,207|119,0,,,,1001
516503,25000,1,2,1000,1000,1000,1000,10000,50,120,5,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|207|119,,207|119,0,,,,1001
516504,26000,1,2,1000,1000,1000,1000,10000,50,120,5,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|207|119,,207|119,0,,,,1001
516505,27500,1,2,1000,1000,1000,1000,10000,50,120,5,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|207|119,,207|119,0,,,,1001
516506,29000,1,2,1000,1000,1000,1000,10000,50,120,5,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|207|119,,207|119,0,,,,1001
516507,31000,1,2,1000,1000,1000,1000,10000,50,120,5,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|207|119,,207|119,0,,,,1001
516508,32000,1,2,1000,1000,1000,1000,10000,50,120,5,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|207|119,,207|119,0,,,,1001
516509,33000,1,2,1000,1000,1000,1000,10000,50,120,5,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|207|119,,207|119,0,,,,1001
516510,34000,1,2,1000,1000,1000,1000,10000,50,120,5,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|207|119,,207|119,0,,,,1001
516511,35000,1,2,1000,1000,1000,1000,10000,50,120,5,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|207|119,,207|119,0,,,,1001
516512,36000,1,2,1000,1000,1000,1000,10000,50,120,5,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|207|119,,207|119,0,,,,1001
516513,20000,1,2,1000,1000,1000,1000,10000,50,120,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|207|119,,207|119,0,,,,1001
516514,21000,1,2,1000,1000,1000,1000,10000,50,120,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|207|119,,207|119,0,,,,1001
516515,22000,1,2,1000,1000,1000,1000,10000,50,120,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|207|119,,207|119,0,,,,1001
516516,23000,1,2,1000,1000,1000,1000,10000,50,120,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|207|119,,207|119,0,,,,1001
516517,24500,1,2,1000,1000,1000,1000,10000,50,120,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|207|119,,207|119,0,,,,1001
516518,26000,1,2,1000,1000,1000,1000,10000,50,120,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|207|119,,207|119,0,,,,1001
516519,28000,1,2,1000,1000,1000,1000,10000,50,120,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|207|119,,207|119,0,,,,1001
