id,reward_gun_pool,equip_s_probability,draw_event_s_id,enemy_leader,if_stay,correction_belong,correction_turn,limit_guns,limit_equips,ai,ai_content,enemy_type_display,use_building,use_building_skill,team_confrontfun_pic,team_confrontfun_des,effect_ext,targettrain_cancollect,fight_type,type_coef
9410229,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,209,300,317,69,60",,0,10057,0,,,"317,209,300",,102,4,0,,,,enemy_team-19410229,0,1,0,
9410230,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10043,0,,,0,,102,4,0,,,,enemy_team-19410230,0,1,0,
9410231,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,11003,0,,,0,,102,3,0,,,,enemy_team-19410231,0,1,0,
9410232,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,209,300,317,0",,0,11007,0,,,"317,209,300",,102,3,0,,,,enemy_team-19410232,0,1,0,
9410233,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,11008,0,,,0,,102,3,0,,,,enemy_team-19410233,0,1,0,
9410234,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,209,300,317,69,60",,0,11017,1,,,"317,209,300",,0,,0,,,,enemy_team-19410234,0,1,0,
9410235,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,900032,0,,,0,,101,"92386,92387,92384,92385,92386",0,,,,enemy_team-19410235,0,1,0,
9410236,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,900032,0,,,0,,101,"92386,92387,92384,92385,92386",0,,,,enemy_team-19410236,0,1,0,
9410237,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10057,0,,,0,,102,4,0,,,,enemy_team-19410237,0,1,0,
9410238,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,209,300,317,69,60",,0,10040,0,,,"317,209,300",,102,4,0,,,,enemy_team-19410238,0,1,0,
9410239,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,209,300,317,0",,0,10045,1,,,"317,209,300",,0,,0,,,,enemy_team-19410239,0,1,0,
9410240,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,209,300,317,0",,0,10056,1,,,"317,209,300",,0,,0,,,,enemy_team-19410240,0,1,0,
9410241,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10055,0,,,0,,102,4,0,,,,enemy_team-19410241,0,1,0,
9410242,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,11008,0,,,0,,101,"92368,92369,92370",0,,,,enemy_team-19410242,0,1,0,
9410301,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,301,320,316,100,42,75",,0,900230,0,,,"316,301,320",,102,7,0,,,,enemy_team-19410301,0,1,0,
9410302,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,301,320,316,0",,0,11006,0,,,"316,301,320",,102,7,0,,,,enemy_team-19410302,0,1,0,
9410303,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,11012,0,,,0,,102,7,0,,,,enemy_team-19410303,0,1,0,
9410304,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,11017,0,,,0,,102,7,0,,,,enemy_team-19410304,0,1,0,
9410305,,,0,11006,0,,,,,102,7,0,,,,enemy_team-19410305,0,1,0,
9410306,,,0,11012,0,,,,,102,7,0,,,,enemy_team-19410306,0,1,0,
9410307,,,0,11017,0,,,,,102,7,0,,,,enemy_team-19410307,0,1,0,
9410308,,,0,900080,0,,,,,102,7,0,,,,enemy_team-19410308,0,1,0,
9410309,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,301,320,316,0",,0,900079,0,,,"316,301,320",,102,7,0,,,,enemy_team-19410309,0,1,0,
9410310,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,900231,1,,,0,,102,7,0,9410307|9410308|9410309|9410310,9410303|9410313|9410314|9410315,,enemy_team-19410310,0,1,0,
9410311,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,11031,0,,,0,,102,7,0,,,,enemy_team-19410311,0,1,0,
9410312,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,11031,0,,,0,,102,7,0,,,,enemy_team-19410312,0,1,0,
9410313,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,301,320,316,100,42,75",,0,11030,0,,,"316,301,320",,102,7,0,,,,enemy_team-19410313,0,1,0,
9410314,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,11006,0,,,0,,102,7,0,,,,enemy_team-19410314,0,1,0,
9410315,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,11003,0,,,0,,102,7,0,,,,enemy_team-19410315,0,1,0,
9410316,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,900231,1,,,0,,0,,0,,,,enemy_team-19410316,0,1,0,
9410317,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,301,320,316,100,42,75",,0,900230,1,,,"316,301,320",,0,,0,,,,enemy_team-19410317,0,1,0,
9410318,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,900032,0,,,0,,0,,0,,,,enemy_team-19410318,0,1,0,
9410319,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,301,320,316,0",,0,11018,0,,,"316,301,320",,0,,0,,,,enemy_team-19410319,0,1,0,
9410320,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,11030,0,,,0,,0,,0,,,,enemy_team-19410320,0,1,0,
9410321,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,900079,1,,,0,,0,,0,,,,enemy_team-19410321,0,1,0,
9410322,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,11003,0,,,0,,0,,0,,,,enemy_team-19410322,0,1,0,
9410323,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,900167,0,,,0,,102,7,0,,,,enemy_team-19410323,0,1,0,
9410324,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,301,320,316,100,42,75",,0,10067,0,,,"316,301,320",,102,7,0,,,,enemy_team-19410324,0,1,0,
9410325,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10038,0,,,0,,102,7,0,,,,enemy_team-19410325,0,1,0,
9410326,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,10067,0,,,0,,102,7,0,,,,enemy_team-19410326,0,1,0,
9410327,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,10068,0,,,0,,102,7,0,,,,enemy_team-19410327,0,1,0,
9410328,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,301,320,316,0",,0,10038,0,,,"316,301,320",,102,7,0,,,,enemy_team-19410328,0,1,0,
9410329,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10067,0,,,0,,102,7,0,,,,enemy_team-19410329,0,1,0,
9410330,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10022,0,,,0,,0,,0,,,,enemy_team-19410330,0,1,0,
9410331,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,301,320,316,100,42,75",,0,12058,0,,,"316,301,320",,0,,0,,,,enemy_team-19410331,0,1,0,
9411201,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,13002,1,,,,,0,,0,,,,enemy_team-19411201,114514,1,0,
9411202,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,13002,0,,,,,101,"92437,92438,92439,92440,92437",0,,,,enemy_team-19411202,0,1,0,
9411203,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,13002,0,,,,,101,"92502,92503,92505,92504,92502",0,,,,enemy_team-19411203,0,1,0,
9411204,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,209,300,316,73,59,0",,0,10066,1,,,"316,73,59,209,300",,0,,0,,,,enemy_team-19411204,0,1,0,
9411205,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,301,320,166,179,151,0",,0,10022,1,,,"166,179,151,301,320",,0,,0,,,,enemy_team-19411205,0,1,0,
9411206,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,279,170,225,317,102,101,78,69,60,100",,0,900230,1,,,"225,317,102,279,170",,0,,0,,,,enemy_team-19411206,0,1,0,
9411207,,,0,13002,0,,,,,101,"92437,92438,92439,92440,92437",0,,,,enemy_team-19411207,0,1,0,
9411208,,,0,13002,0,,,,,101,"92502,92503,92505,92504,92502",0,,,,enemy_team-19411208,0,1,0,
9411209,,,0,10003,0,,,,,103,0,0,,,,enemy_team-19411209,0,1,0,
9411210,,,0,10070,0,,,,,103,0,0,,,,enemy_team-19411210,0,1,0,
9411211,,,0,13002,0,,,,,101,"92451,92450,92447,92449,92454,92451",0,,,,enemy_team-19411211,0,1,0,
9411212,,,0,13002,0,,,,,101,"92451,92450,92447,92449,92454,92451",0,,,,enemy_team-19411212,0,1,0,
9411213,,,0,13002,1,,,,,0,,0,9411208,"9411230,9411229",,enemy_team-19411213,0,1,0,
9411214,,,0,13002,1,,,,,0,,0,9411208,"9411232,9411231",,enemy_team-19411214,0,1,0,
9411215,,,0,13002,1,,,,,0,,0,9411208,"9411236,9411235",,enemy_team-19411215,0,1,0,
9411216,,,0,13002,1,,,,,0,,0,9411208,"9411234,9411233",,enemy_team-19411216,0,1,0,
9411301,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,279,170,225,317,102,0",,0,10003,0,,,"225,317,102,279,170",,0,,,,,,enemy_team-19411301,0,1,0,
9411302,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,301,320,166,179,151,0",,0,10002,0,,,"166,179,151,301,320",,0,,,,,,enemy_team-19411302,0,1,0,
9411303,,,0,10005,0,,"1:0,2:20,3:20,4:20",,,0,,,,,,enemy_team-19411303,0,1,0,
9411304,,,0,10006,0,,"1:0,2:20,3:20,4:20",,,0,,,,,,enemy_team-19411304,0,1,0,
9411305,,,0,10012,0,,"1:0,2:20,3:20,4:20",,,0,,,,,,enemy_team-19411305,0,1,0,
9411306,,,0,10008,0,,"1:0,2:20,3:20,4:20",,,0,,,,,,enemy_team-19411306,0,1,0,
9411307,,,0,900027,0,,,,,0,,,,,,enemy_team-19411307,0,1,0,
9411308,,,0,10014,0,,,,,0,,,,,,enemy_team-19411308,0,1,0,
9411309,,,0,900027,0,,,,,0,,,,,,enemy_team-19411309,0,1,0,
9411310,,,0,10006,0,,"1:0,2:20,3:20,4:20",,,0,,,,,,enemy_team-19411310,0,1,0,
9411311,,,0,10008,0,,"1:0,2:20,3:20,4:20",,,0,,,,,,enemy_team-19411311,0,1,0,
9411312,,,0,10017,0,,"1:0,2:20,3:20,4:20",,,0,,,,,,enemy_team-19411312,0,1,0,
9411313,,,0,10005,0,,"1:0,2:20,3:20,4:20",,,0,,,,,,enemy_team-19411313,0,1,0,
9411314,,,0,11014,0,,,,,0,,,,,,enemy_team-19411314,0,1,0,
9411315,,,0,900025,0,,,,,0,,,,,,enemy_team-19411315,0,1,0,
9411316,,,0,900025,0,,,,,0,,,,,,enemy_team-19411316,0,1,0,
9411317,,,0,11007,0,,,,,0,,,,,,enemy_team-19411317,0,1,0,
9411318,,,0,11006,0,,,,,0,,,,,,enemy_team-19411318,0,1,0,
9411319,,,0,11008,0,,,,,0,,,,,,enemy_team-19411319,0,1,0,
9411320,,,0,11012,0,,,,,0,,,,,,enemy_team-19411320,0,1,0,
9411321,,,0,11017,0,,,,,0,,,,,,enemy_team-19411321,0,1,0,
9411322,,,0,11007,0,,,,,0,,,,,,enemy_team-19411322,0,1,0,
9411323,,,0,11008,0,,,,,0,,,,,,enemy_team-19411323,0,1,0,
9411324,,,0,11017,0,,,,,0,,,,,,enemy_team-19411324,0,1,0,
9411325,,,0,900025,0,,,,,0,,,,,,enemy_team-19411325,0,1,0,
9411326,,,0,11014,0,,,,,0,,,,,,enemy_team-19411326,0,1,0,
9411327,,,0,11031,0,,,,,0,,,,,,enemy_team-19411327,0,1,0,
9411328,,,0,900025,0,,,,,0,,,,,,enemy_team-19411328,0,1,0,
9411329,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,209,300,316,73,59,42,75,150,72,99",,0,900231,0,,,"316,73,59,209,300",,0,,,,,,enemy_team-19411329,0,1,0,
9411401,,,0,900233,0,,,,,102,2,,,,,enemy_team-19411401,0,1,0,
9411402,,,0,900233,0,,,,,102,2,,,,,enemy_team-19411402,0,1,0,
9411403,,,0,900233,0,,,,,102,2,,,,,enemy_team-19411403,0,1,0,
9411404,,,0,900233,0,,,,,102,2,,,,,enemy_team-19411404,0,1,0,
9411405,,,0,900233,0,,,,,102,2,,,,,enemy_team-19411405,0,1,0,
9411406,,,0,900233,0,,,,,102,2,,,,,enemy_team-19411406,0,1,0,
9411407,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,11008,0,,,,,101,"92628,92636,92635",,,,,enemy_team-19411407,0,1,0,
9411408,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,900032,0,,,,,101,"92634,92633,92615",1,,,,enemy_team-19411408,0,1,0,
9411409,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,301,320,166,179,151,0",,0,11030,0,,,"166,179,151,301,320",,102,7,,,,,enemy_team-19411409,0,1,0,
9411410,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,279,170,225,317,102,0",,0,10021,0,,,"225,317,102,279,170",,102,7,,,,,enemy_team-19411410,0,1,0,
9411411,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,209,300,316,73,59,0",,0,11008,0,,,"316,73,59,209,300",,102,7,,,,,enemy_team-19411411,0,1,0,
9411412,,,0,11002,0,,,,,102,7,,,,,enemy_team-19411412,0,1,0,
9411413,,,0,11008,0,,,,,102,7,,,,,enemy_team-19411413,0,1,0,
9411414,,,0,11105,0,,,,,102,7,,,,,enemy_team-19411414,0,1,0,
9411415,,,0,900032,0,,,,,102,7,,,,,enemy_team-19411415,75359,1,0,
9411416,,,0,900032,0,,,,,102,7,,,,,enemy_team-19411416,70162,1,0,
9411417,,,0,900032,0,,,,,102,7,,,,,enemy_team-19411417,79639,1,0,
9411418,,,0,11008,0,,,,,102,7,,,,,enemy_team-19411418,0,1,0,
9411419,,,0,11002,0,,,,,102,7,,,,,enemy_team-19411419,0,1,0,
9411420,,,0,11031,0,,,,,102,7,,,,,enemy_team-19411420,84654,1,0,
9411421,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,301,320,166,179,151,1,118,36,39,23",,0,900232,0,,,"166,179,151,301,320",,102,7,,,,,enemy_team-19411421,0,1,0,
9411422,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,301,320,166,179,151,1,118,36,39,23",,0,900232,0,,,"166,179,151,301,320",,102,7,,,,,enemy_team-19411422,0,1,0,
9411423,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,11032,0,,,,,102,7,,,,,enemy_team-19411423,0,1,0,
9411424,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,11033,0,,,,,102,7,,,,,enemy_team-19411424,0,1,0,
9411425,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,11033,0,,,,,102,7,,,,,enemy_team-19411425,0,1,0,
9411426,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,11032,0,,,,,102,7,,,,,enemy_team-19411426,0,1,0,
9411427,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,11033,0,,,,,102,7,,,,,enemy_team-19411427,0,1,0,
9411428,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,11033,0,,,,,102,7,,,,,enemy_team-19411428,0,1,0,
9411429,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,11033,0,,,,,102,7,,,,,enemy_team-19411429,0,1,0,
9411430,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,11032,0,,,,,102,7,,,,,enemy_team-19411430,0,1,0,
9411431,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,11008,0,,,,,101,"92619,92637,92638",,,,,enemy_team-19411431,0,1,0,
9411432,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,900032,0,,,,,101,"92639,92640,92624",1,,,,enemy_team-19411432,0,1,0,
9521001,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,13112,0,,,0,,101,"94959,94960,94961,94962,94959",,,,,enemy_team-19521001,0,1,0,
9521002,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10004,0,,,0,,101,"94948,94949,94947,94956,94948",,,,,enemy_team-19521002,0,1,0,
9521003,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,13112,0,,,0,,101,"94951,94952,94953",,,,,enemy_team-19521003,0,1,0,
9521004,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,11012,0,,,0,,0,,1,,,,enemy_team-19521004,0,1,0,
9521005,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,11012,0,,,0,,0,,1,,,,enemy_team-19521005,0,1,0,
9521006,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10004,0,,,0,,0,,,,,,enemy_team-19521006,0,1,0,
9521007,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10003,0,,,0,,0,,,,,,enemy_team-19521007,0,1,0,
9521101,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10004,1,,,0,,0,,,,,,enemy_team-19521101,0,1,0,
9521102,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,13112,0,,,0,,103,,,,,,enemy_team-19521102,0,1,0,
9521103,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,13112,1,,,0,,0,,,,,,enemy_team-19521103,0,1,0,
9521104,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10004,1,,,0,,0,,,,,,enemy_team-19521104,0,1,0,
9521105,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,13112,0,,,0,,101,"94982,94983,94984,94980,94982",1,,,,enemy_team-19521105,0,1,0,
9521106,,,0,10002,0,,,,,103,,,,,,enemy_team-19521106,0,1,0,
9521107,,,0,10002,0,,,,,101,"95008,95003,95002,95004,95006,95007,95005,95001,95000,94999,95008",,,,,enemy_team-19521107,0,1,0,
9521201,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,11012,0,,,0,,101,"95019,95032,95033,95037,95021,95020,95019",1,,,,enemy_team-19521201,0,1,0,
9521202,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10007,0,,,0,,101,"95019,95032,95033,95037,95021,95020,95019",,,,,enemy_team-19521202,0,1,0,
9521203,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10002,0,,,0,,103,,,,,,enemy_team-19521203,0,1,0,
9521204,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,11012,0,,,0,,102,2,1,,,,enemy_team-19521204,0,1,0,
9521205,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10002,1,,,0,,0,,,,,,enemy_team-19521205,0,1,0,
9521206,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10002,0,,,0,,101,"95042,95041,95040,95056,95055,95076,95042",,,,,enemy_team-19521206,0,1,0,
9521207,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,13111,0,,,0,,101,"95042,95041,95040,95056,95055,95076,95042",,,,,enemy_team-19521207,0,1,0,
9521208,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10003,0,,,0,,101,"95052,95054,95057",,,,,enemy_team-19521208,0,1,0,
9521209,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10021,1,,,0,,0,,,,,,enemy_team-19521209,0,1,0,
9521301,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,900036,1,,,0,,0,,,,,,enemy_team-19521301,0,1,0,
9521302,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,900036,0,,,0,,101,"95079,95082,95095,95090,95089,95088,95077,95078,95079",,,,,enemy_team-19521302,0,1,0,
9521303,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10021,0,,,0,,101,"95079,95082,95095,95090,95089,95088,95077,95078,95079",,,,,enemy_team-19521303,0,1,0,
9521304,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,13111,0,,,0,,103,,,,,,enemy_team-19521304,0,1,0,
9521305,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,11002,0,,,0,,102,3,,,,,enemy_team-19521305,0,1,0,
9521306,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,13111,0,,,0,,102,3,,,,,enemy_team-19521306,0,1,0,
9521307,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,11004,0,,,0,,103,,,,,,enemy_team-19521307,0,1,0,
9521308,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,900036,0,,,0,,103,,,,,,enemy_team-19521308,0,1,0,
9521309,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,15003,0,,,0,,101,"95130,95129,95128",,,,,enemy_team-19521309,0,1,0,
9521310,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10022,0,,,0,,101,"95121,95126,95127",1,,,,enemy_team-19521310,0,1,0,
9521311,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10022,0,,,0,,101,"95131,95132,95133",1,,,,enemy_team-19521311,0,1,0,
9521401,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10022,0,,,0,,101,"95174,95173,95187,95189,95188,95183,95182,95181,95192,95177,95174",1,,,,enemy_team-19521401,0,1,0,
9521402,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10021,0,,,0,,101,"95174,95173,95187,95189,95188,95183,95182,95181,95192,95177,95174",,,,,enemy_team-19521402,0,1,0,
9521403,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,11004,0,,,0,,102,2,,,,,enemy_team-19521403,0,1,0,
9521404,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,13111,0,,,0,,102,2,,,,,enemy_team-19521404,0,1,0,
9521405,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,11030,0,,,0,,101,"95198,95199,95203,95204,95198",1,,,,enemy_team-19521405,0,1,0,
9521406,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,15001,0,,,0,,101,"95198,95199,95203,95204,95198",,,,,enemy_team-19521406,0,1,0,
9521407,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,11007,0,,,0,,102,1,,,,,enemy_team-19521407,0,1,0,
