id,reward_gun_pool,equip_s_probability,draw_event_s_id,enemy_leader,if_stay,correction_belong,correction_turn,limit_guns,limit_equips,ai,ai_content,enemy_type_display,use_building,use_building_skill,team_confrontfun_pic,team_confrontfun_des,effect_ext,targettrain_cancollect,fight_type,type_coef,recommended_team_ids,show_lv,show_color,battle_range
7125159,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10008,0,,,,,103,0,,,,,enemy_team-17125159,0,1,0,,,0,0,
7125160,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10044,0,,,,,103,0,,,,,enemy_team-17125160,0,1,0,,,0,0,
7125161,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10044,0,,,,,103,0,,,,,enemy_team-17125161,0,1,0,,,0,0,
7125162,,,0,10008,0,,,,,103,0,,,,,enemy_team-17125162,0,1,0,,,0,0,
7125163,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10044,0,,,,,103,0,,,,,enemy_team-17125163,0,1,0,,,0,0,
7125164,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10008,0,,,,,103,0,,,,,enemy_team-17125164,0,1,0,,,0,0,
7125165,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10044,0,,,,,103,0,,,,,enemy_team-17125165,0,1,0,,,0,0,
7125166,,,0,10008,0,,,,,103,0,,,,,enemy_team-17125166,0,1,0,,,0,0,
7125167,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10008,0,,,,,103,0,,,,,enemy_team-17125167,0,1,0,,,0,0,
7125168,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10044,0,,,,,103,0,,,,,enemy_team-17125168,0,1,0,,,0,0,
7125169,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,10044,0,,,,,103,0,,,,,enemy_team-17125169,0,1,0,,,0,0,
7125170,,,0,10044,0,,,,,103,0,,,,,enemy_team-17125170,0,1,0,,,0,0,
7125171,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,10044,0,,,,,103,0,,,,,enemy_team-17125171,0,1,0,,,0,0,
7125172,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17125172,0,1,0,,,0,0,
7125173,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,10044,0,,,,,103,0,,,,,enemy_team-17125173,0,1,0,,,0,0,
7125174,,,0,10008,0,,,,,103,0,,,,,enemy_team-17125174,0,1,0,,,0,0,
7125175,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,10044,0,,,,,103,0,,,,,enemy_team-17125175,0,1,0,,,0,0,
7125176,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,10044,0,,,,,103,0,,,,,enemy_team-17125176,0,1,0,,,0,0,
7125177,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,10044,0,,,,,103,0,,,,,enemy_team-17125177,0,1,0,,,0,0,
7125178,,,0,10008,0,,,,,103,0,,,,,enemy_team-17125178,0,1,0,,,0,0,
7125179,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,10008,0,,,,,103,0,,,,,enemy_team-17125179,0,1,0,,,0,0,
7125180,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,10008,0,,,,,103,0,,,,,enemy_team-17125180,0,1,0,,,0,0,
7125181,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,10008,0,,,,,103,0,,,,,enemy_team-17125181,0,1,0,,,0,0,
7125182,,,0,10008,0,,,,,103,0,,,,,enemy_team-17125182,0,1,0,,,0,0,
7125183,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,10044,0,,,,,103,0,,,,,enemy_team-17125183,0,1,0,,,0,0,
7125184,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,10008,0,,,,,103,0,,,,,enemy_team-17125184,0,1,0,,,0,0,
7125185,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17125185,0,1,0,,,0,0,
7125186,,,0,10008,0,,,,,103,0,,,,,enemy_team-17125186,0,1,0,,,0,0,
7125187,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,10008,0,,,,,103,0,,,,,enemy_team-17125187,0,1,0,,,0,0,
7125188,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,10008,0,,,,,103,0,,,,,enemy_team-17125188,0,1,0,,,0,0,
7125189,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,10044,0,,,,,103,0,,,,,enemy_team-17125189,0,1,0,,,0,0,
7125190,,,0,10044,0,,,,,103,0,,,,,enemy_team-17125190,0,1,0,,,0,0,
7125191,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17125191,0,1,0,,,0,0,
7125192,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,10008,0,,,,,103,0,,,,,enemy_team-17125192,0,1,0,,,0,0,
7125193,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,10008,0,,,,,103,0,,,,,enemy_team-17125193,0,1,0,,,0,0,
7125194,,,0,11030,0,,,,,103,0,,,,,enemy_team-17125194,0,1,0,,,0,0,
7125195,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,10044,0,,,,,103,0,,,,,enemy_team-17125195,0,1,0,,,0,0,
7125196,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,10008,0,,,,,103,0,,,,,enemy_team-17125196,0,1,0,,,0,0,
7125197,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,10044,0,,,,,103,0,,,,,enemy_team-17125197,0,1,0,,,0,0,
7125198,,,0,11030,0,,,,,103,0,,,,,enemy_team-17125198,0,1,0,,,0,0,
7125199,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17125199,0,1,0,,,0,0,
7125200,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17125200,0,1,0,,,0,0,
7125201,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,10008,0,,,,,103,0,,,,,enemy_team-17125201,0,1,0,,,0,0,
7125202,,,0,10008,0,,,,,103,0,,,,,enemy_team-17125202,0,1,0,,,0,0,
7125203,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,10044,0,,,,,103,0,,,,,enemy_team-17125203,0,1,0,,,0,0,
7125204,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17125204,0,1,0,,,0,0,
7125205,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,10044,0,,,,,103,0,,,,,enemy_team-17125205,0,1,0,,,0,0,
7125206,,,0,11030,0,,,,,103,0,,,,,enemy_team-17125206,0,1,0,,,0,0,
7125207,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,10044,0,,,,,103,0,,,,,enemy_team-17125207,0,1,0,,,0,0,
7125208,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,10044,0,,,,,103,0,,,,,enemy_team-17125208,0,1,0,,,0,0,
7125209,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,10008,0,,,,,103,0,,,,,enemy_team-17125209,0,1,0,,,0,0,
7125210,,,0,10044,0,,,,,103,0,,,,,enemy_team-17125210,0,1,0,,,0,0,
7125211,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,10044,0,,,,,103,0,,,,,enemy_team-17125211,0,1,0,,,0,0,
7125212,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,10044,0,,,,,103,0,,,,,enemy_team-17125212,0,1,0,,,0,0,
7125213,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,10044,0,,,,,103,0,,,,,enemy_team-17125213,0,1,0,,,0,0,
7125214,,,0,10044,0,,,,,103,0,,,,,enemy_team-17125214,0,1,0,,,0,0,
7125215,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,10044,0,,,,,103,0,,,,,enemy_team-17125215,0,1,0,,,0,0,
7125216,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,10044,0,,,,,103,0,,,,,enemy_team-17125216,0,1,0,,,0,0,
7130001,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10044,0,,,,,103,0,,,,,enemy_team-17130001,0,1,0,,,0,0,
7130002,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17130002,0,1,0,,,0,0,
7130003,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10009,0,,,,,103,0,,,,,enemy_team-17130003,0,1,0,,,0,0,
7130004,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17130004,0,1,0,,,0,0,
7130005,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17130005,0,1,0,,,0,0,
7130006,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17130006,0,1,0,,,0,0,
7130007,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10009,0,,,,,103,0,,,,,enemy_team-17130007,0,1,0,,,0,0,
7130008,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17130008,0,1,0,,,0,0,
7130009,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17130009,0,1,0,,,0,0,
7130010,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,11017,0,,,,,103,0,,,,,enemy_team-17130010,0,1,0,,,0,0,
7130011,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17130011,0,1,0,,,0,0,
7130012,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17130012,0,1,0,,,0,0,
7130013,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17130013,0,1,0,,,0,0,
7130014,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17130014,0,1,0,,,0,0,
7130015,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,11031,0,,,,,103,0,,,,,enemy_team-17130015,0,1,0,,,0,0,
7130016,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,11017,0,,,,,103,0,,,,,enemy_team-17130016,0,1,0,,,0,0,
7130017,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10008,0,,,,,103,0,,,,,enemy_team-17130017,0,1,0,,,0,0,
7130018,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10008,0,,,,,103,0,,,,,enemy_team-17130018,0,1,0,,,0,0,
7130019,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,11031,0,,,,,103,0,,,,,enemy_team-17130019,0,1,0,,,0,0,
7130020,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17130020,0,1,0,,,0,0,
7130021,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17130021,0,1,0,,,0,0,
7130022,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10044,0,,,,,103,0,,,,,enemy_team-17130022,0,1,0,,,0,0,
7130023,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17130023,0,1,0,,,0,0,
7130024,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10009,0,,,,,103,0,,,,,enemy_team-17130024,0,1,0,,,0,0,
7130025,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17130025,0,1,0,,,0,0,
7130026,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17130026,0,1,0,,,0,0,
7130027,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,11017,0,,,,,103,0,,,,,enemy_team-17130027,0,1,0,,,0,0,
7130028,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17130028,0,1,0,,,0,0,
7130029,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17130029,0,1,0,,,0,0,
7130030,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17130030,0,1,0,,,0,0,
7130031,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17130031,0,1,0,,,0,0,
7130032,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17130032,0,1,0,,,0,0,
7130033,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,11017,0,,,,,103,0,,,,,enemy_team-17130033,0,1,0,,,0,0,
7130034,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17130034,0,1,0,,,0,0,
7130035,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17130035,0,1,0,,,0,0,
7130036,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,11008,0,,,,,103,0,,,,,enemy_team-17130036,0,1,0,,,0,0,
7130037,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17130037,0,1,0,,,0,0,
7130038,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17130038,0,1,0,,,0,0,
7130039,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10009,0,,,,,103,0,,,,,enemy_team-17130039,0,1,0,,,0,0,
7130040,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10009,0,,,,,103,0,,,,,enemy_team-17130040,0,1,0,,,0,0,
7130041,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17130041,0,1,0,,,0,0,
7130042,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17130042,0,1,0,,,0,0,
7130043,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10008,0,,,,,103,0,,,,,enemy_team-17130043,0,1,0,,,0,0,
7130044,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17130044,0,1,0,,,0,0,
7130045,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10009,0,,,,,103,0,,,,,enemy_team-17130045,0,1,0,,,0,0,
7130046,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,11031,0,,,,,103,0,,,,,enemy_team-17130046,0,1,0,,,0,0,
7130047,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17130047,0,1,0,,,0,0,
7130048,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17130048,0,1,0,,,0,0,
7130049,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11004,0,,,,,103,0,,,,,enemy_team-17130049,0,1,0,,,0,0,
7130050,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17130050,0,1,0,,,0,0,
7130051,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17130051,0,1,0,,,0,0,
7130052,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17130052,0,1,0,,,0,0,
7130053,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11017,0,,,,,103,0,,,,,enemy_team-17130053,0,1,0,,,0,0,
7130054,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11017,0,,,,,103,0,,,,,enemy_team-17130054,0,1,0,,,0,0,
7130055,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17130055,0,1,0,,,0,0,
7130056,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,10009,0,,,,,103,0,,,,,enemy_team-17130056,0,1,0,,,0,0,
7130057,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11002,0,,,,,103,0,,,,,enemy_team-17130057,0,1,0,,,0,0,
7130058,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17130058,0,1,0,,,0,0,
7130059,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11017,0,,,,,103,0,,,,,enemy_team-17130059,0,1,0,,,0,0,
7130060,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11017,0,,,,,103,0,,,,,enemy_team-17130060,0,1,0,,,0,0,
7130061,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11017,0,,,,,103,0,,,,,enemy_team-17130061,0,1,0,,,0,0,
7130062,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11017,0,,,,,103,0,,,,,enemy_team-17130062,0,1,0,,,0,0,
7130063,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17130063,0,1,0,,,0,0,
7130064,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17130064,0,1,0,,,0,0,
7130065,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17130065,0,1,0,,,0,0,
7130066,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17130066,0,1,0,,,0,0,
7130067,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11017,0,,,,,103,0,,,,,enemy_team-17130067,0,1,0,,,0,0,
7130068,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17130068,0,1,0,,,0,0,
7130069,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17130069,0,1,0,,,0,0,
7130070,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17130070,0,1,0,,,0,0,
7130071,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17130071,0,1,0,,,0,0,
7130072,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17130072,0,1,0,,,0,0,
7130073,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,10016,0,,,,,103,0,,,,,enemy_team-17130073,0,1,0,,,0,0,
7130074,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,10009,0,,,,,103,0,,,,,enemy_team-17130074,0,1,0,,,0,0,
7130075,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17130075,0,1,0,,,0,0,
7130076,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17130076,0,1,0,,,0,0,
7130077,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17130077,0,1,0,,,0,0,
7130078,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11017,0,,,,,103,0,,,,,enemy_team-17130078,0,1,0,,,0,0,
7130079,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17130079,0,1,0,,,0,0,
7130080,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17130080,0,1,0,,,0,0,
7130081,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17130081,0,1,0,,,0,0,
7130082,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17130082,0,1,0,,,0,0,
7130083,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17130083,0,1,0,,,0,0,
7130084,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11017,0,,,,,103,0,,,,,enemy_team-17130084,0,1,0,,,0,0,
7130085,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11031,0,,,,,103,0,,,,,enemy_team-17130085,0,1,0,,,0,0,
7130086,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17130086,0,1,0,,,0,0,
7130087,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17130087,0,1,0,,,0,0,
7130088,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17130088,0,1,0,,,0,0,
7130089,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17130089,0,1,0,,,0,0,
7130090,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17130090,0,1,0,,,0,0,
7130091,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,10008,0,,,,,103,0,,,,,enemy_team-17130091,0,1,0,,,0,0,
7130092,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,10044,0,,,,,103,0,,,,,enemy_team-17130092,0,1,0,,,0,0,
7130093,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17130093,0,1,0,,,0,0,
7130094,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17130094,0,1,0,,,0,0,
7130095,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17130095,0,1,0,,,0,0,
7130096,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,10009,0,,,,,103,0,,,,,enemy_team-17130096,0,1,0,,,0,0,
7130121,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17130121,0,1,0,,,0,0,
7130122,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17130122,0,1,0,,,0,0,
7130123,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17130123,0,1,0,,,0,0,
7130124,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17130124,0,1,0,,,0,0,
7130125,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10009,0,,,,,103,0,,,,,enemy_team-17130125,0,1,0,,,0,0,
7130126,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,11017,0,,,,,103,0,,,,,enemy_team-17130126,0,1,0,,,0,0,
7130127,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17130127,0,1,0,,,0,0,
7130128,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17130128,0,1,0,,,0,0,
7130129,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,11017,0,,,,,103,0,,,,,enemy_team-17130129,0,1,0,,,0,0,
7130130,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17130130,0,1,0,,,0,0,
7130131,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17130131,0,1,0,,,0,0,
7130132,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17130132,0,1,0,,,0,0,
7130133,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17130133,0,1,0,,,0,0,
7130134,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17130134,0,1,0,,,0,0,
7130135,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17130135,0,1,0,,,0,0,
7130136,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10009,0,,,,,103,0,,,,,enemy_team-17130136,0,1,0,,,0,0,
7130137,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17130137,0,1,0,,,0,0,
7130138,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10009,0,,,,,103,0,,,,,enemy_team-17130138,0,1,0,,,0,0,
